names,scores,logfoldchanges,pvals,pvals_adj
LRRC8A,3.7502878,3.2810528,0.00017663178163658316,0.02034894908991321
SAV1,3.7461243,10.134427,0.00017958770026532312,0.020649077958241353
GINM1,3.7325928,-15.054111,0.00018951885842698836,0.021748489660032757
STAB2,3.7294703,80.021484,0.00019188284479588585,0.021934258394434563
EFNA1,3.7232249,2.5326054,0.00019669419245856083,0.022440672693867198
NRARP,3.7065709,1.8679906,0.00021008452996386785,0.023783992844178654
EMP2,3.7024074,3.044454,0.00021356342142595045,0.024085208083037744
CPLX1,3.692519,5.928104,0.00022204381096177706,0.0248985126691806
RHOC,3.691478,8.9482,0.00022295464353381422,0.024953117613755973
CASP17P,3.6743035,3.6616204,0.0002384990699285251,0.026491396691872213
GASK1B,3.67014,3.6262078,0.00024241763929563315,0.02682542561152993
FOS,3.666497,-1.32858,0.00024589585440307763,0.027108406270990974
RAB11A,3.665456,-0.05822364,0.00024689819548518046,0.02716803134245341
ASAP1,3.6644151,-1.1570272,0.00024790436810037225,0.027227854757591256
SLFN5,3.6420362,-9.939625,0.0002704899348089235,0.02937959863874784
PTPN12,3.6264231,0.9187749,0.0002873743517911643,0.030871766587492414
CTTN,3.6222596,2.7643526,0.00029204084426764503,0.031258990003702296
IFI44L,3.618096,3.5816016,0.0002967782469606608,0.031708412701586385
JUNB,3.5972786,0.049843326,0.0003215641522159747,0.03398650204839215
ZNF160,3.5946763,5.1230516,0.0003247951696847168,0.03426647247193419
KCNK6,3.5790632,3.0541217,0.00034482821740079906,0.036121062559403984
DNAJA1,3.5696952,-3.2189677,0.00035739684938010326,0.03723885402302067
KLF9,3.5686543,0.79605895,0.00035881950605087874,0.03732103236963821
TSPAN9,3.5644908,3.0380452,0.0003645632578986661,0.03778492780368745
HEY1,3.5618887,5.3761168,0.0003681966378039885,0.03789464347468672
ADAMTS9,3.5572047,4.180285,0.00037482217656290505,0.03837527223349256
SH3BP5,3.5566843,0.9127735,0.0003755651877599943,0.03838458785317858
STXBP1,3.5556433,4.0561986,0.00037705534235242354,0.03847010052736079
HSPA8,3.5546024,1.678864,0.0003785510222174408,0.03855588006564142
KIAA1217,3.550439,3.8690255,0.0003845893724808642,0.039103240687303066
PDE2A,3.5483572,8.391784,0.00038764219237534336,0.03934568252609735
THSD7A,3.5452344,18.771427,0.00039226390940829103,0.03974625877257503
ARL15,3.537428,9.655336,0.00040404444409420693,0.04079947928615087
ABCG1,3.5301418,-1.4839889,0.00041533704287733737,0.041867965264022006
VANGL1,3.5228555,4.3407826,0.000426923866757819,0.042816027318624876
RELN,3.5124469,13.202042,0.0004440008412468674,0.04415258365574846
EPHB4,3.5062015,3.3422892,0.0004545508784470736,0.04512548096826176
ARHGAP23,3.4968336,6.753324,0.00047081534362072034,0.04666144659756197
LGALS8,3.4952724,-3.431092,0.0004735783039565739,0.04677777643275756
MAGED2,3.49267,-5.9682913,0.00047821687385507034,0.04699937790291818
CDKN1A,3.4885066,2.7995517,0.00048572682181890564,0.0474995647848488
CDC42EP5,3.4801795,6.3915324,0.0005010778124600054,0.04875776994962069
GPR182,3.476016,6.4191628,0.000508921819740438,0.04943931935333265
RGS10,-3.484343,-6.1904235,0.000493346643527219,0.04808496176233011
FGG,-3.4874656,-929.2083,0.00048762141932446576,0.047605759462075126
ACSM2A,-3.491109,-52.336308,0.00048102032131395984,0.04711758122421433
CYP8B1,-3.4921496,-11.7923765,0.000479149658563197,0.047012567332692344
NOTCH2,-3.4931905,-5.0629377,0.0004772857831518066,0.04698631112733588
XBP1,-3.4931905,-24.61884,0.0004772857831518066,0.04698631112733588
NCKAP1L,-3.4952724,-1.1231196,0.0004735783039565739,0.04677777643275756
ZFP36L2,-3.5124469,-12.560085,0.0004440008412468674,0.04415258365574846
LILRB2,-3.5134878,-5.201627,0.00044226488108986713,0.04412903991484827
MIR122HG,-3.5134878,-31.411669,0.00044226488108986713,0.04412903991484827
STK17B,-3.5212944,-19.810099,0.00042944570959134996,0.04299569544837206
IGFBP1,-3.527019,-8.582494,0.00042026639019979736,0.042220277117853366
FKBP5,-3.5296214,-3.8279002,0.0004161548332194112,0.0418786923617551
FABP5,-3.541071,-7.667759,0.00039850632122074165,0.040309393694613505
MNDA,-3.5572047,-6.488746,0.00037482217656290505,0.03837527223349256
PCK1,-3.5598068,-38.851505,0.0003711276878789441,0.03812964569883672
EREG,-3.562409,-14.910891,0.00036746726439246675,0.03788581060382578
ABCC3,-3.5629294,-4.4514933,0.00036673924200007323,0.03787708627463914
CREG1,-3.5639703,-6.145032,0.0003652872410535318,0.037793426855573665
RGS1,-3.5676134,-47.29214,0.0003602474570603615,0.03740347054169926
C3AR1,-3.5722973,-5.410231,0.00035386325183076354,0.03693604545261888
ACOX1,-3.57542,-2.6838608,0.0003496660682184334,0.036562773420993205
ABHD2,-3.5832267,-3.7863967,0.00033937594033304444,0.035613300547961364
ANG,-3.5853083,-44.934208,0.0003366801477444789,0.035393500531638346
TGIF1,-3.5915537,-5.515162,0.0003287124954406031,0.03461771843754616
RAC2,-3.5972786,-24.134804,0.0003215641522159747,0.03398650204839215
ZNF331,-3.5988398,-14.6734915,0.0003196400082152819,0.03390487798852909
PRKAG2,-3.5988398,-3.5848882,0.0003196400082152819,0.03390487798852909
THBS1,-3.6071668,-48.547714,0.0003095586361621658,0.03295428012814955
C4BPA,-3.6118507,-23.03306,0.0003040194858054857,0.03242323755320461
ABAT,-3.6259027,-18.343063,0.0002879538191217848,0.030877670913842387
TAT,-3.6269436,-16.076717,0.0002867959770776204,0.03086595826427699
ARRB2,-3.6279845,-6.050843,0.000285642497889452,0.030798120605772968
CSTA,-3.6279845,-3.3534756,0.000285642497889452,0.030798120605772968
SAMHD1,-3.6305866,-8.571087,0.00028277778781695057,0.030601338913205663
IL10RA,-3.6337092,-12.619168,0.00027937567179680314,0.030288850457970164
TNFRSF1B,-3.6461997,-43.974358,0.00026614706780264143,0.028961326952941773
ABCB11,-3.647761,-30.616785,0.0002645354109149958,0.028839258593640376
H2AFY,-3.657129,-3.503028,0.0002550560031964108,0.027857415414049538
TANK,-3.657129,-4.5718412,0.0002550560031964108,0.027857415414049538
CYP3A5,-3.6633744,-10.811546,0.0002489143858007262,0.027287876894020024
FCGR2A,-3.666497,-5.662937,0.00024589585440307763,0.027108406270990974
LGALS3,-3.6732626,-3.9681983,0.00023947310213202363,0.026549494392678404
DOCK8,-3.6743035,-21.290953,0.0002384990699285251,0.026491396691872213
DPYD,-3.6743035,-1.4411631,0.0002384990699285251,0.026491396691872213
MLXIPL,-3.674824,-6.1772223,0.00023801344892834914,0.026491396691872213
FGA,-3.6977234,-325.05365,0.00021754181074331742,0.024440241218433387
TTR,-3.699805,-43.27888,0.00021576512298530345,0.024286984302380143
ECHDC2,-3.7050095,-8.963093,0.00021138283006566004,0.0238850426218146
IRF2BP2,-3.7076116,-3.545295,0.00020922316112121235,0.023732114634307844
MPEG1,-3.7086525,-4.245773,0.0002083651100460381,0.023680413182259195
SH3BGRL3,-3.7201023,-42.761677,0.00019914215828101793,0.022676013264997148
CYP2C9,-3.7320724,-7.9731474,0.00018991094581830083,0.021751084397516284
NINJ1,-3.7586148,-14.187913,0.00017085667346663334,0.01983891985597772
SLC11A1,-3.7632987,-17.76633,0.00016768670608398214,0.01950932092324907
HPX,-3.7653804,-84.72111,0.00016629566431270007,0.01938579358037357
HP,-3.7752688,-inf,0.00015983519908909576,0.018706755805914646
NR4A3,-3.7773507,-29.459375,0.00015850554110392577,0.01866244240957622
PIK3R1,-3.7783914,-31.170336,0.0001578446224176056,0.018659262895029
CFD,-3.7820346,-30.597652,0.00015555177416775513,0.01842521719367353
HLA-DQB1,-3.7841163,-4.3973374,0.00015425568753395396,0.018345519848735087
CYP2E1,-3.7856777,-80.70872,0.00015329030066425206,0.018267611336243966
SORL1,-3.7940047,-19.388578,0.0001482368974983198,0.017701229524799366
CFHR1,-3.8018112,-12.467523,0.00014364214729930885,0.017257577982674105
SAA2,-3.8044136,-618.8052,0.0001421406054889621,0.01711210111479591
ORM2,-3.8179448,-70.0124,0.00013456798687984213,0.016300447299622028
GATM,-3.8189857,-6.037638,0.00013400150397895833,0.01626529595719851
CFH,-3.8189857,-44.501152,0.00013400150397895833,0.01626529595719851
BLVRB,-3.8221083,-9.960596,0.0001323155062241327,0.016127150831086318
FGD4,-3.8283536,-3.5578365,0.00012900329803554466,0.015756066712349612
PRR13,-3.8319967,-12.001168,0.00012710742552665127,0.01555678615541364
TMEM176A,-3.8340786,-44.333862,0.00012603589221312574,0.015457777030388982
IRS2,-3.846569,-9.29437,0.00011978338621338322,0.014783329028054236
GK,-3.852294,-5.2268705,0.000117016464734899,0.014472183359125007
IFI30,-3.8580186,-6.7569094,0.00011430989613348337,0.014197096171683894
HCST,-3.85958,-4.935559,0.00011358205329630233,0.014136523208357968
KNG1,-3.85958,-27.890923,0.00011358205329630233,0.014136523208357968
GPR183,-3.869989,-7.610889,0.00010884034101529172,0.013661899521471692
RASSF5,-3.89497,-20.324545,9.821091348809324e-05,0.012407031066618132
APCS,-3.8970516,-67.89081,9.737084403419927e-05,0.012353866087165639
CTSC,-3.9053788,-18.195105,9.407793213396364e-05,0.011987809231009611
TMEM176B,-3.905899,-6.2208357,9.387565673050318e-05,0.011987809231009611
RNF130,-3.9121444,-7.3444653,9.148016954346869e-05,0.011732979479355124
ITGAX,-3.9157875,-26.628353,9.010958719160555e-05,0.011582426633121876
SHMT1,-3.916308,-31.024952,8.991538050267125e-05,0.011582426633121876
IQGAP2,-3.9225533,-5.7079144,8.76155293718736e-05,0.011361070956216298
FTCD,-3.9386868,-31.761778,8.192877634720277e-05,0.010694339387050614
TF,-3.9511774,-129.96306,7.776764824127495e-05,0.010242016671060082
ADH1B,-3.9595044,-20.026285,7.510544888229193e-05,0.00993586017011354
BCL2A1,-3.9610658,-20.945683,7.461597920693696e-05,0.00989333940520806
CPVL,-3.9647088,-4.2728724,7.348558898785054e-05,0.009787548922431586
ABCA1,-3.9803221,2.220218,6.882197551245365e-05,0.009271280774412236
ALCAM,-3.9834447,-29.951061,6.79234943039061e-05,0.009192312895795291
APLP2,-3.9948943,-11.348547,6.472311363853966e-05,0.00886104581372286
AGXT,-3.998017,-34.418144,6.387537326144474e-05,0.008765368820282638
EVI2B,-4.0000987,-5.3074703,6.331606375895385e-05,0.00870891746142433
CD163,-4.006344,-8.01383,6.166582017901872e-05,0.008521753131311812
APOB,-4.0172734,-42.442528,5.88754455897443e-05,0.00821326417504324
SLCO2B1,-4.022998,-4.4252553,5.7461967880147276e-05,0.008070720389414587
G0S2,-4.0271616,-36.93815,5.64542369580532e-05,0.007950863468231081
RNASET2,-4.036009,1.3537568,5.436811782118593e-05,0.007712412279839074
PAH,-4.0380907,-25.829664,5.388799172011309e-05,0.007679782785959136
CREM,-4.0458975,-80.4193,5.212305750708813e-05,0.007484108281566533
S100A9,-4.0479794,-23.150272,5.166174295651703e-05,0.00743600686515931
UCP2,-4.0505815,-76.87697,5.109053995394826e-05,0.007371813938943466
C9,-4.053704,-10.758236,5.0412996752505936e-05,0.007291924124864925
FBP1,-4.0589085,-8.0585,4.930264705819087e-05,0.007184274337415091
KYNU,-4.0589085,-5.6331153,4.930264705819087e-05,0.007184274337415091
MAFB,-4.0589085,-5.9442368,4.930264705819087e-05,0.007184274337415091
TNFSF13B,-4.0604696,-5.029456,4.897408886018902e-05,0.007184274337415091
MBP,-4.0734806,-5.511521,4.631568945023277e-05,0.006816511594838008
DCXR,-4.079726,-15.5639925,4.508881837691234e-05,0.006669293311177963
ORM1,-4.1021047,-251.79787,4.094085952255603e-05,0.00610174278504525
SPI1,-4.1182384,-5.2202344,3.8177944353714026e-05,0.005704405035794783
LYN,-4.1239634,-5.8810806,3.724081773182673e-05,0.00559277280579755
ALB,-4.161435,-728.3564,3.162540170024184e-05,0.004798421129106281
ALDOB,-4.1629963,-55.369347,3.140984325040771e-05,0.0047780296438023305
C3,-4.1911,-93.84958,2.7760519272183323e-05,0.004312036331275547
SMAP2,-4.193702,-2.2541065,2.744381557868942e-05,0.0042741201669773705
LAPTM5,-4.23846,-32.604973,2.2505820990679403e-05,0.003619993665905182
TKT,-4.240021,-17.571314,2.2349849876224045e-05,0.003604755238940574
GLIPR1,-4.240542,-5.1594367,2.229808851615104e-05,0.003604755238940574
FNIP2,-4.269166,-3.506332,1.9620521395992857e-05,0.0031996124503659265
FAM49B,-4.280616,-4.620652,1.8637698682436255e-05,0.0030648081604330232
SHTN1,-4.284779,-5.167,1.8292077543819297e-05,0.0030163994537945153
PABPC1,-4.29779,-28.555775,1.7250934661101237e-05,0.002852703717693904
PSAP,-4.3123627,-18.037916,1.615193428286166e-05,0.0026784911865691996
SAA1,-4.3394256,-inf,1.4285578788229749e-05,0.002416643745008866
ARL4C,-4.353477,-36.028683,1.3399503019086125e-05,0.002286460123865508
FGB,-4.3586817,-inf,1.3084831522899275e-05,0.002258956104847743
USP15,-4.3597226,-9.707215,1.3022749000495312e-05,0.0022548506872328206
CP,-4.3597226,-17.615408,1.3022749000495312e-05,0.0022548506872328206
ASGR1,-4.371172,-13.940035,1.2358130176414743e-05,0.002163974665340538
APOE,-4.376897,-87.93744,1.203808295353722e-05,0.002121802225972264
DBI,-4.381581,-13.153832,1.1782125312372436e-05,0.0020891979431908593
ITPR2,-4.3893876,-8.276333,1.1367034128493137e-05,0.0020216836832156826
CD83,-4.4102054,-14.464556,1.032727455932381e-05,0.0018535568698396117
PPP1CA,-4.41593,-20.905493,1.0057664772479103e-05,0.0018162414882081127
MXD1,-4.4336247,-6.531898,9.266178156603042e-06,0.0016836416916025344
APOC1,-4.4528813,-36.89174,8.472564768628878e-06,0.001558687149778694
RNF149,-4.4622493,-3.2506704,8.110387035668477e-06,0.0014967350620370007
CD48,-4.4669333,-20.584433,7.934895124386394e-06,0.001468953698027129
ZFAND5,-4.4684944,-9.412964,7.877208859176494e-06,0.0014628747177909155
APOA1,-4.4710965,-181.93604,7.781955022557946e-06,0.0014497585195505894
FTH1,-4.5137725,-189.27092,6.368449859872127e-06,0.0011977975822705178
CXCR4,-4.5241814,-81.17512,6.062970832611835e-06,0.001155103860569122
DUSP2,-4.5252223,-22.87912,6.0332061526594435e-06,0.0011531650850878617
OAZ1,-4.536672,-33.441425,5.714889703575829e-06,0.0011066959106891744
LST1,-4.5387535,-6.846671,5.658768326084746e-06,0.0011030850707172484
PFKFB3,-4.5455194,-7.4609175,5.479994356181758e-06,0.001071784942685781
TYMP,-4.563735,-9.73901,5.0251548193261275e-06,0.0009861028807124305
AIF1,-4.577266,-6.8595314,4.7109174934826655e-06,0.0009275308121783429
TGFBI,-4.5809093,-6.572196,4.629585739468119e-06,0.0009145762163841886
ITIH3,-4.5809093,-17.189932,4.629585739468119e-06,0.0009145762163841886
HNMT,-4.5871544,1.2974342,4.493279725289561e-06,0.0008966758556874456
METRNL,-4.613697,-7.8216424,3.955689597331314e-06,0.0007947830941805272
PPIF,-4.631912,-17.83461,3.6230346488836173e-06,0.0007347937466887204
SNX10,-4.6355553,-6.414238,3.5598024185937903e-06,0.0007276582235507515
CELF2,-4.666782,-19.779938,3.059538652779898e-06,0.0006297728688431909
SLA,-4.666782,-68.19383,3.059538652779898e-06,0.0006297728688431909
SOD2,-4.6818748,8.03948,2.8426336892218636e-06,0.0005934249832783372
CTSS,-4.7490115,-13.761657,2.044135187416448e-06,0.00043287136145038236
MS4A7,-4.764104,-9.09102,1.8969460582274766e-06,0.0004090593935818738
GRB2,-4.7896056,-12.030908,1.6710944500507057e-06,0.00036436048249809274
CD44,-4.811464,-11.638571,1.4982868382780278e-06,0.0003278964541614405
PIK3AP1,-4.9009795,-33.38699,9.535992762583159e-07,0.00021732553893093063
PLIN2,-4.9020205,-9.1256,9.48559133848233e-07,0.00021728278680795907
NABP1,-4.9280424,-9.037574,8.305754271277851e-07,0.00019250384013784534
PLAUR,-4.967596,-16.636635,6.778802571444954e-07,0.00016091455942780826
LRRFIP1,-4.98425,-10.15886,6.220261234905384e-07,0.00014946399138729795
PLEK,-5.021201,-18.351969,5.1349333088548e-07,0.00012648264598003433
LYZ,-5.034733,-16.649216,4.785162218929172e-07,0.00011836239488586568
EFHD2,-5.051907,-8.354654,4.374203437709629e-07,0.0001091141340584601
IL6R,-5.085215,-5.100783,3.6720931081283373e-07,9.198983884064479e-05
ELL2,-5.098226,-15.513376,3.428508524737782e-07,8.625482771423643e-05
FCER1G,-5.100308,-29.23197,3.3910115975728036e-07,8.567761920562703e-05
AQP9,-5.10239,-14.481508,3.353910691854499e-07,8.510548380580792e-05
CEBPB,-5.118003,-7.744734,3.0878773171895323e-07,7.903623376649903e-05
C5AR1,-5.118003,-10.85613,3.0878773171895323e-07,7.903623376649903e-05
GLUL,-5.169006,-21.318672,2.353422723224495e-07,6.26904957991973e-05
FTL,-5.2111616,-379.97693,1.8766183084598527e-07,5.067730266928052e-05
LRP1,-5.3272195,-15.549281,9.97275127745826e-08,2.8090711373395585e-05
C1orf162,-5.328781,-8.262155,9.887412484552903e-08,2.7984229469501413e-05
S100A4,-5.3563643,-31.929462,8.491321427979605e-08,2.426621808083298e-05
FYB1,-5.366253,-10.426504,8.038930991575797e-08,2.30854569499545e-05
CD53,-5.366253,-9.999236,8.038930991575797e-08,2.30854569499545e-05
LIMS1,-5.378743,-6.609791,7.500760264012673e-08,2.2078487837121303e-05
TYROBP,-5.426103,-12.05097,5.759765967517497e-08,1.7299868495293625e-05
SAMSN1,-5.438073,-39.180534,5.3859809362011905e-08,1.634395349042083e-05
CYBB,-5.456289,-9.3027935,4.8618917769950914e-08,1.4830029477290209e-05
ITGB2,-5.509894,-6.140156,3.590498697285241e-08,1.1183738534877362e-05
CTSZ,-5.5187416,-4.81315,3.4143607995274746e-08,1.0748846003646118e-05
SDS,-5.526548,-20.985638,3.265928275628815e-08,1.0336838579906899e-05
SERPINA1,-5.549968,-429.99908,2.8572215345504625e-08,9.141556072770964e-06
LGALS1,-5.6478105,-64.30029,1.6250417331988175e-08,5.435579933716726e-06
VEGFA,-5.6951704,-7.444737,1.232487019801809e-08,4.16991441699612e-06
CALM2,-5.6988134,-49.607204,1.206440701747693e-08,4.105385208779578e-06
CST3,-5.737326,-22.960718,9.618295807459783e-09,3.3504678945867306e-06
BTG1,-5.782604,-23.407972,7.355291972403177e-09,2.5928505294333833e-06
PTPRC,-6.1640863,-60.44763,7.089115760645589e-10,2.918435278525915e-07
LCP1,-6.3046055,-32.290977,2.8892932556096897e-10,1.3185480151762978e-07
ACSL1,-6.630921,-41.328598,3.335990281572705e-11,1.7916678678527823e-08
INSIG1,-6.8078704,-10.148385,9.905407330315492e-12,5.8902154498552824e-09
