names,scores,logfoldchanges,pvals,pvals_adj
WWC2,3.0648468,1.1927071,0.0021778162024778543,0.0493297575374649
SLC7A5,-3.0609553,-2.9290679,0.00220632037521467,0.04995618480341832
MRPL13,-3.0675707,-2.4808908,0.002158064566495212,0.04890117822539382
PLEKHO2,-3.0726295,-29.07987,0.002121818075387803,0.04815398230457978
PIN1,-3.0726295,-14.463977,0.002121818075387803,0.04815398230457978
GALC,-3.0726295,-8.718194,0.002121818075387803,0.04815398230457978
IFI27L2,-3.0726295,-29.913837,0.002121818075387803,0.04815398230457978
PTBP3,-3.0753534,-2.5819497,0.002102532787520689,0.047826934003610114
ERLEC1,-3.0761316,28.460636,0.0020970523074863904,0.04772070712861377
MGST2,-3.083136,-2.220076,0.002048314358603861,0.04664768521895911
ME2,-3.0835252,-9.47739,0.0020456374107782407,0.04660475014416217
DMXL2,-3.0839145,-2.426795,0.00204296367313661,0.04656185498937368
GPI,-3.0846927,16.769629,0.002037625814627491,0.04647618431116636
DYNC1LI1,-3.088584,-3.0115905,0.002011127964878834,0.04588957491954146
SP110,-3.0897515,-17.627771,0.002003240495334158,0.045762812557362004
TANK,-3.0948102,-2.432114,0.001969388452495613,0.04507694331198162
DCTN6,-3.0983124,-2.9334874,0.0019462609123927909,0.04459960292431436
MANF,-3.0987017,-7.326647,0.0019437066375253987,0.04455841501211847
MORF4L2,-3.09948,-7.643747,0.0019386073188922472,0.044458828540392126
VDAC3,-3.1006472,-2.186986,0.0019309813688887954,0.04430119765646274
PSMD13,-3.1014256,-1.6455863,0.0019259127155162922,0.04420213706138173
C19orf24,-3.1018147,-2.6130173,0.0019233829728942475,0.04416129314129655
ENSA,-3.102593,-5.5289807,0.0019183326392680313,0.04406252144896957
PTDSS1,-3.1041496,-3.4851813,0.0019082684862204555,0.04384846439648642
EPS15,-3.1045387,-2.5859647,0.0019057600358979975,0.04380792398020895
IGHA1,-3.1053169,-2.7970471,0.001900752217804545,0.043709876196153734
FKBP4,-3.1053169,-28.823828,0.001900752217804545,0.043709876196153734
MAPK1IP1L,-3.1057062,-19.340714,0.0018982528434811948,0.04368653045181311
ORAI1,-3.1060953,-3.9870858,0.0018957564879435926,0.04364614174628052
MED29,-3.1068735,-6.226116,0.0018907728201543641,0.043548433459502114
HSPA4,-3.1080408,-5.276048,0.0018833198777478016,0.04339375389550414
CIR1,-3.1092083,-1.6198283,0.0018758939283373276,0.04327346221050881
UBXN4,-3.1103756,-7.068157,0.0018684948842437796,0.0431196761408982
FAR1,-3.110765,-5.8572903,0.0018660345000527092,0.043079784712981566
DDOST,-3.1115432,-3.7211103,0.0018611226580324547,0.04298324475416658
LRRFIP1,-3.113489,-9.617875,0.0018488949729365402,0.042734372617500634
FAM129A,-3.1185477,-8.705528,0.0018174476106181947,0.042040526851510066
ZMIZ1,-3.1204934,-3.9736347,0.0018054839163271473,0.04179663317112826
SDHB,-3.1220498,-3.6633277,0.001795965120438579,0.04159263046428763
NDEL1,-3.1228282,-16.930723,0.0017912230396531373,0.041515472576527636
AHCY,-3.1239955,-3.7079902,0.001784131494223589,0.04140000830309132
LMAN1,-3.1239955,-17.167372,0.001784131494223589,0.04140000830309132
DPY30,-3.1247737,-3.08073,0.0017794181445381476,0.04133952098222603
ITGB1BP1,-3.1263304,-14.075669,0.0017700257660715364,0.041137551065389404
TMEM205,-3.1290543,-3.461323,0.0017536986970803547,0.04077418732113763
ANAPC13,-3.1294434,-5.4172673,0.001751377595306686,0.04073630937799471
RNASEH2C,-3.1298325,-10.468872,0.0017490593184124987,0.040698467223297945
COMMD3,-3.1333349,-16.881618,0.0017283214374818202,0.040247738538194126
PHC2,-3.1348915,-3.2296314,0.0017191773820226508,0.0400506420576468
MAN1A1,-3.1352806,-2.0707479,0.0017168983305852288,0.04001338270845305
SLC25A11,-3.1356697,-3.8063498,0.0017146220580206168,0.039976158635910385
TUSC2,-3.1356697,-10.974088,0.0017146220580206168,0.039976158635910385
TSEN34,-3.1356697,-3.3579974,0.0017146220580206168,0.039976158635910385
PSMA3,-3.1387827,0.8759553,0.0016965115522425227,0.039616673970851765
GSTK1,-3.1403394,-2.0510457,0.0016875224341642281,0.03942239908700322
UBE2S,-3.1407285,-12.068365,0.00168528201098175,0.03938568955398794
LSM2,-3.1411176,-9.022408,0.001683044324316093,0.039349014842132005
MRPS18B,-3.1411176,-8.670184,0.001683044324316093,0.039349014842132005
DMAC1,-3.1415067,-5.053491,0.0016808093711632383,0.03932799987296496
MRPL37,-3.1442306,-19.209436,0.0016652409857098919,0.038994724275553436
ARHGEF6,-3.145009,-12.330963,0.0016608173066046572,0.03892209985661472
USP36,-3.1496787,-14.545338,0.001634501506394086,0.03836646877249595
CLPTM1L,-3.150457,-3.5953112,0.0016301530312760862,0.03827966053100247
BRD4,-3.1531808,-1.7269202,0.0016150170758714108,0.03795451307646704
MX2,-3.15357,13.9936285,0.0016128653870402783,0.03791908360026405
LYVE1,-3.1547375,-8.135337,0.001606426142143801,0.037797884487612135
GALK1,-3.1555157,-3.8539052,0.0016021464677981815,0.037712260119663714
RSRC2,-3.1559048,-7.3562264,0.0016000105685918988,0.037677048869202034
KLF3,-3.1574614,-21.357248,0.0015914931573009989,0.03749147745910756
MAP3K11,-3.1574614,-4.498277,0.0015914931573009989,0.03749147745910756
MYO9B,-3.1632984,-7.3549848,0.0015599232719094086,0.03677720585394749
SELENOW,-3.164855,-8.253527,0.0015516025764680146,0.03659569057558975
DNAJB9,-3.165244,-17.056467,0.0015495287986040927,0.03656142700353625
SSNA1,-3.165244,-9.298261,0.0015495287986040927,0.03656142700353625
CHST11,-3.1687465,-6.611711,0.0015309793318061778,0.03616723646205044
GSDMD,-3.1691356,-5.482958,0.0015289309542698727,0.03613334615731329
MRPS12,-3.1691356,-4.215223,0.0015289309542698727,0.03613334615731329
NCSTN,-3.1699138,-3.8786263,0.001524841770082047,0.036065662918734476
MRPL21,-3.1699138,-12.302678,0.001524841770082047,0.036065662918734476
SKI,-3.170692,-4.0860915,0.001520762661740525,0.03601258966076617
DDX24,-3.1730268,-2.3010938,0.0015085855683840141,0.03573860459185791
RTCB,-3.1730268,-4.056555,0.0015085855683840141,0.03573860459185791
MRPL43,-3.1738052,-4.4943314,0.001504546540232425,0.035671629006638284
PGP,-3.1738052,-3.1276395,0.001504546540232425,0.035671629006638284
MTLN,-3.1753616,-3.9370058,0.0014964983551696812,0.035509414820168936
HCFC1,-3.178475,-9.197252,0.001480520851342763,0.035144460692963085
SUSD6,-3.178864,-3.681787,0.0014785347534173575,0.03511147274452595
ZMPSTE24,-3.179253,-3.3326895,0.001476551110806002,0.035092678196669086
C9orf78,-3.181977,-2.9707959,0.0014627341318808817,0.0347783353569578
UBAC2,-3.184701,-3.4489582,0.001449036395208143,0.03446657478218318
TSPAN4,-3.1882033,-4.017141,0.001431598739346155,0.03410692747280783
NOSIP,-3.1882033,-4.0178185,0.001431598739346155,0.03410692747280783
SNHG8,-3.1913164,-2.020313,0.0014162612089562206,0.033796229173592506
TAGAP,-3.1924837,-16.50873,0.001410548798035243,0.033673563560557486
BRD2,-3.192873,-5.048542,0.0014086493868581656,0.03364186182731854
CAST,-3.1936512,-3.6708183,0.0014048576373299122,0.03356492252825159
PSMA2,-3.1944294,-3.200521,0.0014010753006382765,0.03350174774515652
POLDIP2,-3.195986,-3.2790017,0.0013935387814794603,0.033335078450099885
MRPS10,-3.1963751,-5.893017,0.0013916605018222622,0.03330368038303926
RAP2A,-3.1967642,-3.3934932,0.0013897845569719692,0.033272312675453365
CREBRF,-3.1967642,5.1640825,0.0013897845569719692,0.033272312675453365
HPS3,-3.19871,-3.3826652,0.0013804397632631033,0.033075494042856694
VOPP1,-3.19871,-2.8466504,0.0013804397632631033,0.033075494042856694
ZNF106,-3.1994882,-3.0617394,0.0013767180979738,0.03301319528623935
STARD3NL,-3.2002666,-40.573624,0.0013730056884052647,0.03293758959919232
IKBIP,-3.2033796,-38.351654,0.0013582481924306789,0.03262344801648064
DOCK11,-3.2033796,-28.24618,0.0013582481924306789,0.03262344801648064
CUEDC2,-3.2033796,-28.205471,0.0013582481924306789,0.03262344801648064
HLA-F,-3.2033796,-46.35703,0.0013582481924306789,0.03262344801648064
ABI3,-3.2057145,-5.1858187,0.001347276241538523,0.032439326110172945
FNDC3A,-3.2068818,-7.142864,0.0013418209816342304,0.032321195249102756
QARS,-3.2080493,-6.780706,0.0013363861066945618,0.03220345890344202
GZF1,-3.2103841,-5.0344014,0.001325577236733545,0.03195607367997698
TNFSF10,-3.2123299,-8.401071,0.0013166315270356952,0.0317534199084766
YIPF5,-3.2134972,9.006079,0.0013112908755741775,0.03163757944469337
WIPI2,-3.2146647,-2.5245056,0.0013059702219043537,0.03153505617863384
SDC3,-3.2201126,-6.7642713,0.0012814029374486314,0.03095453054066513
IFNAR2,-3.2208908,-3.7644002,0.001277928358578014,0.03088326866563534
COMMD7,-3.2243931,23.954914,0.0012624001193541011,0.030533071087253876
PLPBP,-3.2247822,-11.778692,0.0012606855554057885,0.030504134256777136
GARS,-3.2306192,-10.7669115,0.0012352237629286425,0.029912637977626156
BCAT1,-3.236067,-29.19342,0.001211888719360096,0.029383809270481405
HSD17B12,-3.2372346,-2.179216,0.0012069416282263512,0.029287985842409436
CPQ,-3.2372346,-3.9813998,0.0012069416282263512,0.029287985842409436
LSM10,-3.238402,-17.70744,0.0012020131977932968,0.029192457489311624
SNHG15,-3.2419043,-5.671251,0.0011873392346684827,0.028859892958271502
POLR2F,-3.244239,-3.5983727,0.0011776487333470026,0.02864800864964382
AC027290.2,-3.244239,-11.629181,0.0011776487333470026,0.02864800864964382
TWISTNB,-3.246574,-19.10141,0.0011680313576175423,0.0284493198274492
UBE2Q1,-3.2473521,-2.1402097,0.0011648417293711865,0.028395127373946893
ZSWIM6,-3.2489088,-2.4048507,0.0011584866076987522,0.028251908283026324
NME1,-3.2492979,-4.3513246,0.00115690284196173,0.02822497733372857
MLEC,-3.250076,-4.5601716,0.0011537413120533647,0.0281595153567917
MCUR1,-3.252411,-3.0424361,0.0011443045702868799,0.027940775633674253
LRRC25,-3.252411,-4.7383876,0.0011443045702868799,0.027940775633674253
CPM,-3.2551348,-4.131237,0.0011333852320715876,0.02770863314454085
TMEM120A,-3.2633069,-9.014045,0.001101202491058941,0.026933024781321088
PAPSS1,-3.2648633,-4.8872395,0.0010951690889593776,0.026796593627198072
PSMD2,-3.2683656,-6.619791,0.0010817055410738158,0.0264781726415865
GGCT,-3.2687547,-17.355007,0.0010802190791997354,0.026452785853780542
ITGAE,-3.2687547,-28.43769,0.0010802190791997354,0.026452785853780542
LYPLA1,-3.2710896,-1.7520353,0.001071339912788375,0.026257194282203012
MRPL11,-3.2714787,-6.3217793,0.0010698666322534476,0.026242936933650193
AVPI1,-3.2726462,-5.1858187,0.0010654580282442067,0.026145691589302394
EIF2S1,-3.2734244,-6.158711,0.0010625283019736215,0.026084671033022144
PPP1R7,-3.2788723,2.069697,0.0010422279788063142,0.025596980021830504
SCD,-3.2800398,-9.147857,0.001037924867162005,0.025501935279560614
TLE4,-3.281207,-11.122158,0.0010336382013075107,0.025407215411679816
FAM50A,-3.2819853,-12.026025,0.0010307895324493097,0.025368971477964408
THRAP3,-3.2847092,-12.541775,0.0010208763090161475,0.025135503267160436
CTR9,-3.2882116,-11.94476,0.0010082603860165607,0.024845663007448695
TNFRSF14,-3.2932703,-3.07738,0.0009902920139849545,0.024443811682722964
COPS3,-3.2936594,-3.5074677,0.0009889221851926652,0.02442023869223666
VCP,-3.295216,-25.38383,0.0009834603952906388,0.024295557478287832
ARFGAP3,-3.2959943,-1.8399103,0.0009807399869844234,0.02424870350011466
GPBP1,-3.2967725,-2.6848924,0.0009780265480985688,0.024191774322085188
LUCAT1,-3.2991073,-4.6383033,0.0009699278859725564,0.024001536211519292
ASNA1,-3.2994967,-9.085538,0.0009685841623692145,0.023978364019628114
SNRPD3,-3.2998857,-2.2189026,0.0009672421629430219,0.023955215032585485
ABCF1,-3.3014421,-2.4561825,0.0009618913668527345,0.023832720861372256
HMGA1,-3.303777,-5.671251,0.0009539165573747132,0.02365504116792307
TCEAL8,-3.3061118,-13.217747,0.0009460030268315372,0.023468688659744035
USP14,-3.3068902,-2.9138992,0.0009433787267961308,0.023413450947086096
MAPKAPK2,-3.312338,-3.61099,0.000925196617558307,0.02298157167749263
MRPS15,-3.3170078,-2.8690097,0.0009098709543372427,0.02262953235396429
C1orf122,-3.3201208,-3.355352,0.000899784913084892,0.022397605849178687
PPP1R12A,-3.3255687,-4.3015847,0.0008823833112752294,0.021983032388816232
DDX6,-3.3271253,-6.572503,0.0008774690356294898,0.02186985695491451
OTUB1,-3.3282928,-4.9184117,0.0008737999939667003,0.021787634750029497
SEPT6,-3.332184,-13.124099,0.0008616723337145734,0.021503454974894844
TM2D3,-3.3325732,-5.1124187,0.0008604681913704517,0.021482511631034134
GGTA1P,-3.3341298,-29.38176,0.000855667209144667,0.021371713450295524
SLC25A36,-3.3341298,-15.020061,0.000855667209144667,0.021371713450295524
STAG2,-3.3360755,-6.493067,0.0008497009147655193,0.021249742078269383
RNF5,-3.3360755,-5.109673,0.0008497009147655193,0.021249742078269383
PDCL3,-3.3364646,-4.6114874,0.0008485122953711135,0.021238060726401976
RNF187,-3.3364646,-3.900455,0.0008485122953711135,0.021238060726401976
YTHDF3,-3.3368537,-9.819602,0.0008473252182114154,0.021226398126002563
MPC1,-3.3368537,-15.963463,0.0008473252182114154,0.021226398126002563
TNFAIP8,-3.337632,-5.008317,0.0008449556833119348,0.021185068601607154
CISD1,-3.3384104,-10.216048,0.0008425922955176144,0.02113481399110437
LFNG,-3.3399668,-5.3989186,0.0008378839031981093,0.021043611510781865
NANS,-3.3477497,-4.8944516,0.0008147058613981308,0.020470223670724697
DCAF7,-3.3574781,-10.101888,0.0007865699203262508,0.019788620175045464
RAB18,-3.3590345,-2.6653583,0.0007821527734938507,0.019685905846764853
DCTN2,-3.3594236,-2.8648975,0.0007810520902593645,0.01966661101521334
YTHDF2,-3.3609803,11.394988,0.0007766637197913848,0.019572856671283743
ECH1,-3.3621476,-16.665785,0.0007733874746891072,0.019498638387557922
MYCBP2,-3.362537,2.2684536,0.0007722982472773479,0.019479519201892663
EIF1AX,-3.363315,-1.999761,0.00077012406368609,0.01943300627055299
ID1,-3.3652608,-8.768776,0.0007647134411162045,0.019304751405879485
DAP,-3.3668172,-3.8093429,0.0007604103775450386,0.019212600397457695
VMO1,-3.3668172,-30.688564,0.0007604103775450386,0.019212600397457695
AC024293.1,-3.3668172,-2.9537134,0.0007604103775450386,0.019212600397457695
TLR2,-3.3722653,-7.44689,0.000745526074701231,0.018877040867811386
UBE2L6,-3.3746002,-6.4047565,0.00073923029744726,0.01873374412859242
NAA20,-3.3761566,-4.9511275,0.0007350605845792359,0.01864412607245998
RALA,-3.3761566,-4.772095,0.0007350605845792359,0.01864412607245998
IDH2,-3.377324,-18.811289,0.0007319476480049543,0.018581180697736812
RDX,-3.3781023,-4.413659,0.0007298791648422492,0.018536663690363765
PITPNA,-3.3870525,-4.5000095,0.0007064787107770195,0.017957859112022082
ATF3,-3.388609,-12.189921,0.000702480935216168,0.017871673576566903
BCL2L11,-3.391333,-3.6485245,0.0006955353727958918,0.017702623171852203
LSM1,-3.3948352,-4.688161,0.00068669913366087,0.017485284601477254
PCNP,-3.396781,-10.455817,0.0006818353112681945,0.01737646959928944
ETV6,-3.39717,-2.2722926,0.0006808663976996989,0.01735929182874893
HPRT1,-3.3979483,-4.5576262,0.0006789324090919711,0.017324989563608294
JAML,-3.399505,-29.534508,0.0006750797427998832,0.017234147640342205
GLA,-3.399505,-29.00706,0.0006750797427998832,0.017234147640342205
RALB,-3.4041746,-5.269971,0.0006636433472637492,0.016971626348139406
SGK3,-3.4076767,-2.6979773,0.0006551845539583328,0.016762587871154738
MRPL14,-3.4084551,-13.8878355,0.0006533184885799712,0.016722112792479527
HAX1,-3.4088442,-4.1984553,0.0006523873104820478,0.016712811561391712
LMNA,-3.4088442,-16.560028,0.0006523873104820478,0.016712811561391712
HK1,-3.4119573,11.164432,0.000644982198559732,0.016537500883802885
PTPRA,-3.4131248,11.068695,0.0006422254933568075,0.016481174713999677
NUTF2,-3.4146812,-5.5727267,0.0006385669319963714,0.016394433182131
HSPB1,-3.4193509,-13.12136,0.0006277072368152904,0.016150841359840972
CSNK1D,-3.427523,-10.223191,0.000609115194050157,0.015699917457851466
TAF13,-3.431025,-4.936181,0.0006013051418844415,0.01550540241030971
SLFN11,-3.4321923,-34.36934,0.0005987225719856314,0.015445573099383925
CCR1,-3.4321923,-30.01522,0.0005987225719856314,0.015445573099383925
HSD17B11,-3.4333599,-11.671432,0.000596150329182292,0.01539946023649036
SLC25A24,-3.4349165,-5.0873866,0.0005927366711592643,0.015318001681802411
POLE3,-3.4376404,-6.3610682,0.0005868065166694923,0.015171409589957404
PTBP1,-3.4411426,-15.21954,0.0005792631803760055,0.014996140469980405
MRPL47,-3.4442556,5.4623666,0.0005726338848809106,0.014831041268341052
PNPLA8,-3.444645,-2.5722382,0.000571810208382026,0.01481622665820857
ALOX5AP,-3.445034,-30.58246,0.0005709876352326919,0.014801427602883563
MRPS35,-3.445034,-5.859203,0.0005709876352326919,0.014801427602883563
MAGOH,-3.4458122,-3.0230336,0.0005693457935697965,0.014771876098481235
PRMT9,-3.4497037,-3.589183,0.0005612023274775589,0.014567011031130464
MRPS18C,-3.4559298,-2.4147725,0.000548398091755847,0.014253508018395901
MRPS33,-3.4594321,-16.21365,0.0005413158339205828,0.01408186617008604
HMGB2,-3.4609885,-62.60425,0.0005381955967410894,0.01400688540236425
UBE2E1,-3.4613779,-3.428368,0.0005374181600764222,0.013992838161742138
RTF1,-3.4633234,-2.6867173,0.0005335466479219153,0.01390433429090888
EVI2A,-3.464491,-6.2615,0.000531236231209618,0.01385025550545182
PRKDC,-3.464491,6.692115,0.000531236231209618,0.01385025550545182
LPAR6,-3.46488,-31.162315,0.0005304681663644089,0.013842491557567707
FAM207A,-3.46488,-29.835411,0.0005304681663644089,0.013842491557567707
LINC01578,-3.4664366,-1.7124493,0.0005274062431582905,0.01378091679304419
TFDP1,-3.4672148,-3.1276755,0.0005258814653965496,0.013747176673132716
TIPRL,-3.4672148,-5.8517227,0.0005258814653965496,0.013747176673132716
ARL8A,-3.4672148,-6.4273763,0.0005258814653965496,0.013747176673132716
SNAP29,-3.4718845,-3.7912848,0.0005168187328796337,0.013534305518071188
EMC10,-3.4742193,-2.6211874,0.0005123421560136505,0.013423045271261062
FOXO3,-3.4753866,-3.7453227,0.0005101174465283305,0.013376665513195019
UBE2N,-3.4777215,-15.413273,0.0005056950175697264,0.01326660681119866
SCPEP1,-3.4855042,3.3372529,0.0004912103961409221,0.01290962322357861
BLOC1S2,-3.4866717,-3.294347,0.0004890713723272544,0.012859147694910884
MIER1,-3.4866717,-10.177187,0.0004890713723272544,0.012859147694910884
PDCD4,-3.487839,-17.269283,0.00048694103746462554,0.012814581526840636
TMED9,-3.4882283,-10.639114,0.0004862328511179578,0.012807395053831848
NECAP2,-3.4882283,-12.848808,0.0004862328511179578,0.012807395053831848
RECQL,-3.4882283,-2.963755,0.0004862328511179578,0.012807395053831848
TBCB,-3.492898,-6.03627,0.00047780920374863596,0.012613734450530134
ISG20L2,-3.4952326,-5.597082,0.0004736486124421773,0.012515122896979793
CSGALNACT2,-3.4975674,0.81873834,0.00046952183652329414,0.012417228443902213
FBL,-3.4975674,-5.359937,0.00046952183652329414,0.012417228443902213
GLIPR2,-3.4975674,-30.605844,0.00046952183652329414,0.012417228443902213
ELOVL5,-3.4975674,-22.568167,0.00046952183652329414,0.012417228443902213
GLB1,-3.499124,-4.0899477,0.0004667893141318478,0.012367185833907238
PHB,-3.4999022,-3.385257,0.000465428623469769,0.012336687556805628
PPP2R5C,-3.5002916,1.6533487,0.00046474966671341704,0.012324240035774262
ZSCAN16-AS1,-3.5010698,-3.5621433,0.0004633945245665055,0.01229384211862559
APBB1IP,-3.5037937,-2.6844845,0.0004586805053451879,0.012179757036387556
SMIM19,-3.5053504,-4.6966066,0.00045600690940985836,0.012114226875883738
DYNLL2,-3.5065176,-1.6762766,0.00045401126362437454,0.012066656022377846
UBAC1,-3.5069067,-3.7945137,0.00045334786156088453,0.01205446640022099
SHISA5,-3.5069067,-10.674737,0.00045334786156088453,0.01205446640022099
CDC40,-3.5088525,4.669988,0.00045004439919030964,0.011988286778431459
PSMB5,-3.515468,-7.924438,0.0004389799105711345,0.011704142814910638
NDUFS3,-3.5181918,-2.837485,0.0004344981814038254,0.011595153190953401
GINM1,-3.5209157,-20.510225,0.0004300591973610629,0.011487107508459968
HIGD1A,-3.521694,-19.558283,0.0004287987147901137,0.01146384211611898
RTF2,-3.5228615,24.380835,0.0004269144570788508,0.011418652470800521
CHST15,-3.5232506,-9.500049,0.0004262880911397923,0.011412269179354057
SPTLC2,-3.5240288,-3.2022128,0.0004250379327123979,0.011389159353108268
BNIP2,-3.5240288,-11.10384,0.0004250379327123979,0.011389159353108268
SMIM20,-3.530255,-30.295055,0.0004151592096057823,0.011139663933223522
SLC6A6,-3.530255,-28.634357,0.0004151592096057823,0.011139663933223522
CCND3,-3.530255,-59.464497,0.0004151592096057823,0.011139663933223522
PSMC3,-3.5310333,-7.974983,0.0004139395589000402,0.01112214597555699
FGFR1OP2,-3.533368,-2.8436182,0.0004103006558297715,0.011034444773274851
JOSD1,-3.5372596,-3.9039829,0.00040430214277104525,0.010883066824385657
NIN,-3.5384269,-11.011946,0.00040251862656787455,0.010844975535950012
PLIN3,-3.5395944,-5.868398,0.00040074246252318495,0.010807012720448875
ALKBH5,-3.546599,-2.7424927,0.0003902383179930487,0.010538224669839806
TPST2,-3.547377,-2.6429558,0.00038908720775015387,0.010511961413607874
NDUFA8,-3.550101,-9.035924,0.0003850832615053341,0.010413344788616911
DEGS1,-3.5520468,-6.2590756,0.00038224691144184164,0.01034139507195828
CCT7,-3.5574946,-7.65289,0.00037440866180756823,0.010152666015942672
AKIRIN1,-3.5598295,-2.062897,0.00037109562434425706,0.010067465163661943
SPPL2A,-3.5602186,-3.5276437,0.0003705461231720159,0.010057192379500497
GOLPH3,-3.560997,-13.404123,0.0003694494021365368,0.010032050878126347
SCIMP,-3.5629425,-28.69945,0.0003667208619828583,0.009967154729884981
DOK2,-3.5629425,-31.728363,0.0003667208619828583,0.009967154729884981
RARRES3,-3.5652773,-20.113533,0.0003634714850088861,0.009892541064481335
MAF1,-3.5660558,-7.641093,0.000362394355435994,0.0098677870973714
ARL2BP,-3.566834,-4.0899477,0.0003613202111533846,0.009843091545858282
MCRIP1,-3.5676122,-5.523966,0.00036024904453607186,0.00981845428325859
DNPH1,-3.5683906,-5.5026608,0.0003591808479766063,0.009798413586831702
AUP1,-3.5715036,-4.0000744,0.00035493761078001645,0.009687147494955757
EMC4,-3.5722818,-2.4512055,0.0003538841510093467,0.009667359614812175
EIF4E2,-3.5722818,-3.1322966,0.0003538841510093467,0.009667359614812175
PIGT,-3.572671,-5.0838304,0.0003533585183845626,0.009661967476683325
IL13RA1,-3.5734494,-2.2763813,0.00035230944297485187,0.009637758786212607
MSRB2,-3.5738385,-7.2738695,0.0003517859983206654,0.009627913398948197
SKIL,-3.5765624,-8.54364,0.00034814220239807856,0.00953261928147669
BRD7,-3.5769515,-2.3328123,0.0003476245513583732,0.009522874517667488
IRF8,-3.583956,-36.822617,0.00033842906726518985,0.009283932520923452
PDCD10,-3.583956,4.0846624,0.00033842906726518985,0.009283932520923452
JDP2,-3.5862908,-3.9640336,0.0003354148252983633,0.009209827782329594
SCAMP2,-3.5890148,-2.6155598,0.0003319299625890721,0.009118393326000316
ADRM1,-3.5894039,-4.5834417,0.00033143489979488636,0.00910904414142155
UTRN,-3.5894039,-5.977687,0.00033143489979488636,0.00910904414142155
TMEM147,-3.5932953,-3.176087,0.00032652213076563957,0.008982410204753833
DNASE2,-3.5956302,-29.28535,0.00032360726945289723,0.008910551895552881
RNASE2,-3.5956302,-29.38176,0.00032360726945289723,0.008910551895552881
COLGALT1,-3.5960193,-3.3233073,0.0003231238334707215,0.008905571196826487
TMEM9B,-3.597965,-15.73371,0.0003207167764437911,0.00884751482157731
HIKESHI,-3.6002998,-4.6592946,0.0003178504636442497,0.008772553584030464
RASSF2,-3.6018565,-8.447473,0.0003159529296020282,0.008732464303132114
SNX9,-3.6034129,-3.3494968,0.00031406600425699986,0.008688470709872923
SIGLEC10,-3.6034129,-5.6017814,0.00031406600425699986,0.008688470709872923
ATF6,-3.6049695,-3.3183742,0.0003121896328444289,0.008644686587747662
FAM162A,-3.6049695,-11.496263,0.0003121896328444289,0.008644686587747662
RBBP7,-3.606526,-11.107321,0.0003103237608548905,0.00860111101766827
SMIM25,-3.6073043,-7.6025558,0.00030939474517912067,0.008579401153412545
C6orf62,-3.6084716,-56.53819,0.000308006103051411,0.008544919550724112
EIF1AY,-3.611974,-16.160458,0.0003038751108216108,0.008442250011358295
FKBP3,-3.6182,-7.7867703,0.00029665895501761744,0.008253455898812448
SCCPDH,-3.6189785,-4.0000744,0.00029576830647439883,0.008232567471464709
SMC3,-3.6275394,-19.024458,0.00028613508036781025,0.007975744404002363
AKR1B1,-3.6283176,-35.59191,0.0002852740659924788,0.007955511257686987
TUBA1C,-3.6283176,-29.260632,0.0002852740659924788,0.007955511257686987
PLTP,-3.6283176,-33.258236,0.0002852740659924788,0.007955511257686987
GLO1,-3.6298742,-9.53108,0.00028355931469606593,0.007918945377683777
TMEM256,-3.6306524,-3.3738945,0.00028270556513432243,0.007902600484072916
FOSB,-3.6357114,-7.1622596,0.0002772146320494922,0.00776016423621189
RUNX1,-3.6384354,-4.9789095,0.0002742995320576222,0.007682213821233215
COPS6,-3.6419375,-2.3050458,0.0002705937526131821,0.0075820343723646015
CLTB,-3.6454399,-2.8761659,0.0002669349399089071,0.007486641216025421
TGIF1,-3.652055,-2.6729758,0.00026015004908925914,0.0073033063375701895
CCL20,-3.6524441,-9.875719,0.000259756016803218,0.007295723620804123
CCT3,-3.654779,-2.6844845,0.00025740354984979717,0.007236555386655951
ANP32E,-3.6555574,-15.153071,0.00025662384394600725,0.007218082032059936
PJA2,-3.6586704,-1.7876618,0.0002535271134940402,0.007134388705255328
ARMCX3,-3.659838,-15.925589,0.00025237490115751285,0.007108760971838652
APH1A,-3.6610053,-2.85596,0.00025122760119216037,0.007079831920623495
ARID5A,-3.6610053,-13.29914,0.00025122760119216037,0.007079831920623495
RCSD1,-3.6610053,-28.893147,0.00025122760119216037,0.007079831920623495
UCHL3,-3.6610053,-5.142653,0.00025122760119216037,0.007079831920623495
COMMD1,-3.6617835,-5.738416,0.0002504654540672045,0.007071895098770422
CHMP4B,-3.66334,-2.9019315,0.00024894766089797113,0.007032413050414376
SF3A1,-3.6672316,-4.002387,0.00024519083527544435,0.006932941629522291
CHSY1,-3.6672316,-4.281357,0.00024519083527544435,0.006932941629522291
GPR137B,-3.6683989,-5.6017814,0.00024407419964860523,0.006908003910246822
TIMM10,-3.6695664,-9.601656,0.0002429623358265928,0.006879842573406214
SND1,-3.6804621,-22.252304,0.00023281163284788293,0.006611490991681075
ASAP1,-3.6812403,-5.7911763,0.00023210202602461967,0.006597704621955268
RER1,-3.6824079,-6.7973456,0.0002310414205940636,0.006570728710324891
SMPDL3A,-3.686299,-3.5934563,0.0002275388261970223,0.0064742439334068164
GOLGA7,-3.6905797,-6.268403,0.00022374356432917813,0.006372415883918102
GADD45B,-3.6917472,-29.79178,0.00022271885330840346,0.0063463014977084755
COMMD8,-3.6929145,-5.064853,0.00022169854907481618,0.006320287449895607
F13A1,-3.6933036,2.943573,0.00022135942391156895,0.006316737414286992
