names,scores,logfoldchanges,pvals,pvals_adj
MT-ND3,8.831661,362.56158,1.0313278474015735e-18,8.467820136196741e-17
TTC39C,8.831268,4.5215898,1.0349582506456696e-18,8.485792787675567e-17
GOT2,8.827731,-0.90665364,1.068205053167562e-18,8.73405992777422e-17
RPL36AL,8.827731,12.26994,1.068205053167562e-18,8.73405992777422e-17
SLC22A7,8.825767,4.4722996,1.0871290095994206e-18,8.876461136632162e-17
ALDH7A1,8.823015,4.0334067,1.1141799558426135e-18,9.084733241060202e-17
FAM210B,8.819086,3.817804,1.1539809679845453e-18,9.396246139038753e-17
AQP9,8.81044,-2.9580293,1.2465525524514206e-18,1.0135987398178885e-16
AKAP7,8.806904,6.11563,1.2865029340042125e-18,1.0446403824114204e-16
HSD17B2,8.801009,5.5272894,1.355915113455891e-18,1.0994865389689849e-16
UBC,8.798258,12.405589,1.3895607411783124e-18,1.1252192686818052e-16
ERP29,8.794722,3.925973,1.4340333030254254e-18,1.158045823718886e-16
WWP1,8.794722,3.6740334,1.4340333030254254e-18,1.158045823718886e-16
FDPS,8.793936,-5.612777,1.444105381737807e-18,1.1645819701767768e-16
KLF9,8.79315,2.1064413,1.4542473152176509e-18,1.1711564903811642e-16
MRPL54,8.792363,4.094773,1.4644595816335318e-18,1.1777696116224866e-16
RPL4,8.786862,97.21078,1.5379556184197623e-18,1.2351902763488596e-16
CNN3,8.781361,2.5155861,1.6150918635768566e-18,1.2953740873129367e-16
GOLGB1,8.780182,2.9365337,1.6321115768152272e-18,1.307243653430101e-16
TIMM10,8.775073,19.37468,1.7079335011662966e-18,1.3642611290862942e-16
SFXN1,8.775073,4.1969547,1.7079335011662966e-18,1.3642611290862942e-16
PCSK6,8.770357,1.8318237,1.781004931905754e-18,1.4207013596380997e-16
MTHFS,8.760532,65.08415,1.943296142460897e-18,1.548062840415061e-16
PDZD8,8.759747,4.157753,1.95689313188272e-18,1.5567878199180503e-16
EIF4B,8.75621,4.3063188,2.0192513007252145e-18,1.604228395056591e-16
COX7B,8.753459,12.38481,2.0691050075325557e-18,1.641620105032905e-16
GUCD1,8.742456,2.8583946,2.2809654633250653e-18,1.8072737123276796e-16
UQCRB,8.741671,4.4851685,2.2968928439492364e-18,1.8174473349904777e-16
C9orf78,8.739705,2.7950444,2.3371933294392465e-18,1.8468533060951469e-16
APRT,8.734989,-0.320968,2.436785202622741e-18,1.9229697704879458e-16
RPS29,8.726344,13.156154,2.6303725115441036e-18,2.0729588989906477e-16
MCCC2,8.719271,3.936556,2.7999936800856166e-18,2.200742696216826e-16
RDH11,8.711019,76.16371,3.011570368895113e-18,2.3638819682247376e-16
NFIB,8.702765,2.9287167,3.2389165988190292e-18,2.5389483378492178e-16
SPATS2L,8.701194,-1.9035816,3.2841031262718244e-18,2.5709461574949774e-16
HMOX2,8.699622,-2.1646051,3.3299119297958154e-18,2.603345488805839e-16
APLP2,8.694513,-2.369302,3.483191092044936e-18,2.7159663521680183e-16
SEC62,8.694513,67.83565,3.483191092044936e-18,2.7159663521680183e-16
TPI1,8.690977,-25.717754,3.5933671049529626e-18,2.7944718820156e-16
METAP2,8.690977,40.582275,3.5933671049529626e-18,2.7944718820156e-16
IL1RAP,8.690584,3.9596682,3.605819268132773e-18,2.800456204683065e-16
RPL13,8.686654,47.594887,3.73270771970373e-18,2.8951844988005084e-16
C1orf115,8.681545,5.662249,3.904272488715551e-18,3.024270018561638e-16
CCS,8.6803665,43.634113,3.944956823525138e-18,3.051768833126477e-16
ROMO1,8.677222,24.684103,4.0555058286293344e-18,3.1331709728531354e-16
NCOR1,8.673293,-0.93386984,4.198001000610374e-18,3.2390081114801143e-16
CCDC25,8.670542,0.04174434,4.300677254223147e-18,3.313885732409904e-16
SURF4,8.667791,3.3148758,4.405831874190575e-18,3.3904748030535836e-16
GUK1,8.664647,-0.49654397,4.52911907448817e-18,3.480799476698676e-16
COX7C,8.661897,28.343197,4.639784955011113e-18,3.5612013077119193e-16
KTN1,8.65443,4.532769,4.9537988869812e-18,3.797267454122178e-16
CYP4F2,8.651286,130.26898,5.092208447704669e-18,3.898287533372872e-16
CEBPA,8.648536,4.641214,5.216443672867135e-18,3.9882082989829644e-16
SIL1,8.646178,3.149037,5.3253089646046215e-18,4.066160035619638e-16
ZKSCAN1,8.635961,3.7552884,5.823559304799115e-18,4.435096200174953e-16
ADGRG6,8.63321,4.2794967,5.965389010648447e-18,4.537240969727055e-16
ATP5PD,8.632423,4.6333094,6.006534341011212e-18,4.562640989101033e-16
NR1H4,8.630459,4.0660667,6.11062724040631e-18,4.635729711890716e-16
EIF2S2,8.628887,-10.354667,6.195181886090808e-18,4.693826996578712e-16
MSRB2,8.628494,18.96718,6.2165003626806354e-18,4.703925145899859e-16
CYP2D6,8.624171,71.064,6.455836343231729e-18,4.878755911759331e-16
NR0B2,8.6229925,5.7140007,6.5226734246480185e-18,4.92294595524396e-16
ADGRA3,8.617491,2.0983415,6.8437214592115266e-18,5.158641258691198e-16
ARHGAP35,8.613562,1.1407356,7.082541968646882e-18,5.331831786371381e-16
PRDX3,8.613168,-7.303563,7.106871705422541e-18,5.343314652595466e-16
ALCAM,8.612382,3.3082902,7.155778922718708e-18,5.373223280362887e-16
ELOVL6,8.610024,5.171776,7.30450250400198e-18,5.477911623064925e-16
SLC22A18,8.609239,5.3002596,7.354751808011221e-18,5.508578103532068e-16
LAMTOR2,8.606094,3.164738,7.55918353785725e-18,5.647324046620004e-16
PPP1R1A,8.606094,6.9483166,7.55918353785725e-18,5.647324046620004e-16
RPL11,8.603737,65.51195,7.716178398538548e-18,5.757305732851259e-16
CBR1,8.598235,4.7816863,8.095124227476889e-18,6.032404598374233e-16
NDUFV1,8.58959,2.251097,8.728033646107395e-18,6.495819731306477e-16
TSHZ2,8.585267,3.8672497,9.062558832533942e-18,6.736273213021125e-16
VWA1,8.577015,20.407396,9.73671581163576e-18,7.22825296129883e-16
ST3GAL1,8.575443,-7.798958,9.870626906129606e-18,7.318435843373424e-16
HTRA1,8.5746565,3.9843876,9.93826242623818e-18,7.359314579026939e-16
RPL18,8.573085,6.249793,1.007490856384939e-17,7.451128984344391e-16
SURF1,8.571513,3.9409256,1.0213408599931434e-17,7.544082362333294e-16
PPP1R14B,8.569156,3.1359477,1.0424689064532738e-17,7.690494301115818e-16
SLIRP,8.563654,2.9549093,1.0934596980693267e-17,8.056567262245466e-16
LRP1,8.563261,61.136646,1.0971946698715303e-17,8.073981276917123e-16
DCAF11,8.561688,3.748011,1.1122608745087256e-17,8.174631421014817e-16
NMT2,8.556188,0.1969821,1.1666181173652551e-17,8.563442464999073e-16
DHRS4L2,8.55265,4.101924,1.2029378357006136e-17,8.819047370821311e-16
GPT2,8.551472,4.4191513,1.215290628687897e-17,8.898527277469714e-16
NDUFA2,8.550293,-7.616675,1.227768585904613e-17,8.9787250499633e-16
C1orf122,8.5499,3.808974,1.2319559350674053e-17,8.998169466180912e-16
SLC2A4RG,8.547935,20.112196,1.2531050081597087e-17,9.141300102894927e-16
AKAP9,8.53143,5.2663155,1.4454975486907477e-17,1.0518719492141448e-15
MRPS18B,8.53143,-2.2966447,1.4454975486907477e-17,1.0518719492141448e-15
ERBB3,8.522784,2.0488477,1.557623869457438e-17,1.1320656443822147e-15
COA4,8.52082,40.26393,1.584280370808391e-17,1.1500195490689268e-15
CST3,8.51689,51.120132,1.638951003565434e-17,1.1882394775849397e-15
PDIA4,8.51296,2.865333,1.6954823714176933e-17,1.2277127577535005e-15
MRPL4,8.507459,32.874504,1.777871575816009e-17,1.2857899222148459e-15
ANAPC11,8.503529,52.133575,1.8391273559154838e-17,1.3284592324263131e-15
FURIN,8.502743,-12.611533,1.8516260978683995e-17,1.3358483870283417e-15
BDH1,8.491739,17.935139,2.035665107242838e-17,1.4668250289276116e-15
COX6A1,8.490168,16.097126,2.0633889523488195e-17,1.4849842007918706e-15
MLF2,8.482308,124.94728,2.2076948948421805e-17,1.5849633958458435e-15
RAB4A,8.480344,3.8014483,2.24530014115559e-17,1.6099977991453054e-15
HLF,8.476807,4.333863,2.3145888854575394e-17,1.6556482100472095e-15
ONECUT2,8.476021,4.2982507,2.330270559472194e-17,1.664842570826797e-15
RBCK1,8.463053,0.8782667,2.6046784634003683e-17,1.8563852438302627e-15
MRPS5,8.461874,1.9851742,2.6311511420168762e-17,1.8729850995227752e-15
LIPC,8.457551,6.7788076,2.730508383672788e-17,1.9413650790678385e-15
PRELID1,8.456765,3.700338,2.7489669062546683e-17,1.9521312638264454e-15
PNPO,8.455979,6.6409554,2.7675485229447615e-17,1.9629588138043145e-15
HIST1H4C,8.455586,20.494555,2.7768857442889486e-17,1.967211356995071e-15
SMOC1,8.452835,3.4143224,2.8431221960637534e-17,2.011713986565783e-15
PLS3,8.450085,27.5349,2.9109168297511445e-17,2.0572109695972376e-15
AQP3,8.447334,4.887755,2.980305775796932e-17,2.1037242328676903e-15
MRPS34,8.4465475,43.36677,3.000429172553415e-17,2.1153923998589168e-15
SBDS,8.442618,3.7986948,3.103074354391166e-17,2.1851433880742572e-15
PHGDH,8.44144,-1.1617439,3.1345379485505953e-17,2.2046624734907235e-15
PHB2,8.430436,22.434086,3.443795883133043e-17,2.4192871556090957e-15
OCIAD1,8.4288645,2.3051827,3.490365134502516e-17,2.4490798029578442e-15
POLR2J,8.424541,3.4016762,3.621657809302236e-17,2.5381785146859837e-15
SPR,8.417468,2.712851,3.8470848746541665e-17,2.6929594122579167e-15
CYB5R3,8.409609,1.7316529,4.1138152707140096e-17,2.8762506530514694e-15
SLC39A5,8.406072,10.328589,4.239718344067999e-17,2.9607617902168812e-15
MMUT,8.394675,4.170774,4.671825132848395e-17,3.2586533835401068e-15
VCP,8.384066,111.83361,5.113040656739192e-17,3.5621858397897784e-15
ESD,8.37542,69.303116,5.5027316959995356e-17,3.829146748741048e-15
RAMP1,8.374241,77.398094,5.55809201214644e-17,3.863103621665419e-15
ITGA1,8.370312,3.6469343,5.746623496481746e-17,3.984731746029215e-15
SLC25A13,8.369132,0.08153216,5.80440299220467e-17,4.020061225306929e-15
TXNDC17,8.36756,4.584911,5.882334469511506e-17,4.069248298709076e-15
CLUH,8.36088,3.9906473,6.225218090741519e-17,4.296349226283156e-15
ECHDC1,8.342803,1.0476066,7.254985034709765e-17,5.001182306713862e-15
ITIH4,8.340838,6.122166,7.376568540068987e-17,5.0731143686198745e-15
SEC11C,8.333765,20.766087,7.831139917084259e-17,5.373184229822265e-15
MRPL37,8.332193,81.611435,7.935847553170131e-17,5.438688538476433e-15
RHOB,8.328656,33.430676,8.176514183909852e-17,5.597109186125267e-15
DGAT2,8.327085,4.905567,8.285774055235165e-17,5.665313805246157e-15
HM13,8.326692,1.7716535,8.313313223759057e-17,5.6775492979431054e-15
CARHSP1,8.326299,5.7685914,8.340942652427107e-17,5.689818006354389e-15
MGAT4B,8.324726,4.176347,8.452368813442644e-17,5.759154537585283e-15
DGAT1,8.32394,41.420433,8.50863107927192e-17,5.790787417765757e-15
SLC25A15,8.321583,3.5501678,8.679643145645288e-17,5.900353256167876e-15
AGL,8.317653,3.9532638,8.972225974202806e-17,6.092213876601144e-15
LSR,8.315295,30.88048,9.152421798261466e-17,6.207408655111204e-15
NSDHL,8.310972,30.104956,9.492097335769821e-17,6.430377101919095e-15
CCND1,8.303899,4.5883083,1.0074935137280798e-16,6.817372776226674e-15
ATP5MD,8.299183,14.744513,1.0482955254983932e-16,7.085322340538508e-15
SEC61B,8.287787,0.99741256,1.1537488696049677e-16,7.789127976335373e-15
RPS15,8.278356,15.103823,1.2488767999961372e-16,8.421692693673837e-15
CHMP2A,8.277963,91.83344,1.253003979826178e-16,8.439856326357792e-15
GCDH,8.277177,74.533905,1.261298725521724e-16,8.486017825310158e-15
GSTK1,8.276784,2.9870682,1.265466377873638e-16,8.504338546280944e-15
RPN2,8.272854,-6.835132,1.307896904228143e-16,8.779463027583896e-15
SDHD,8.2591,3.7261004,1.467748217293312e-16,9.84126851390174e-15
C8orf82,8.255564,4.496174,1.511874264196336e-16,1.0125601585123813e-14
CFHR5,8.255171,4.6710963,1.516857172242425e-16,1.0147429742035403e-14
CMTM8,8.24456,4.5357647,1.657689122794756e-16,1.1076976011228976e-14
MRPL36,8.244167,2.9535635,1.6631455204215874e-16,1.1100836370432976e-14
NUDT5,8.241416,3.6187205,1.7018392520710054e-16,1.1346237459730474e-14
CDK2AP2,8.236308,-14.117569,1.7760680815655705e-16,1.1827729407439495e-14
MIA2,8.235915,-6.0481644,1.781908431364958e-16,1.1853214616322608e-14
NDUFAF8,8.227662,1.6143275,1.909023788580462e-16,1.268445038755438e-14
TOMM7,8.224912,14.360325,1.953350491707954e-16,1.2964345371685148e-14
BZW1,8.2213745,-10.86257,2.0118355957031673e-16,1.3322470362097353e-14
HNF4A,8.21666,4.6981297,2.0925085197160592e-16,1.3841120961312855e-14
PSMA7,8.214301,-12.79287,2.1340325343971653e-16,1.409994335577566e-14
PSMD7,8.202905,-3.3627186,2.346465485707022e-16,1.548614609232874e-14
ENDOG,8.200154,4.417784,2.400788121102771e-16,1.5826920121984338e-14
CMPK1,8.198976,1.8460861,2.4244470129934393e-16,1.59650106996559e-14
RPS2,8.197403,13.214786,2.4563500381670307e-16,1.6157019748256213e-14
XRCC5,8.185615,26.092016,2.709182164959342e-16,1.7800173443209425e-14
ENTPD5,8.173039,4.130846,3.007163725472176e-16,1.9735978653126757e-14
DNAJC12,8.170681,5.952794,3.066527198036591e-16,2.0103168836126294e-14
UQCR11,8.155748,6.3331246,3.4702432948274575e-16,2.2699246974054715e-14
IL32,8.150247,61.7131,3.631824771952056e-16,2.3729802921733356e-14
NDUFV3,8.147889,0.008828146,3.7033232058336705e-16,2.417013715381687e-14
SLPI,8.147103,7.0363135,3.727462910637812e-16,2.430074657245271e-14
HIBCH,8.140423,93.312004,3.939011244429089e-16,2.5651503535347397e-14
RPL24,8.137279,8.529585,4.042615505184603e-16,2.6297102186764372e-14
NDUFC1,8.136886,9.036563,4.055753408676873e-16,2.6353444058367277e-14
RPL36,8.134528,27.314407,4.1354690980977827e-16,2.6753303934617196e-14
NDUFS2,8.131777,87.98787,4.230423849875326e-16,2.733754687619763e-14
APOL6,8.130598,3.632274,4.271773519898837e-16,2.7574485429434707e-14
TPT1,8.121953,126.55585,4.587420031362759e-16,2.957956377287247e-14
ARHGAP5,8.107019,1.3403437,5.1876417403763615e-16,3.334022590130529e-14
NAPRT,8.098374,2.8739357,5.569843214996103e-16,3.5757543082532235e-14
ACSS3,8.093658,39.23418,5.789876437708195e-16,3.712963244966029e-14
HSD17B12,8.087371,4.027606,6.096626413020713e-16,3.9054232528240406e-14
CGNL1,8.081083,-1.6826955,6.419377903859992e-16,4.1077041000025846e-14
CNIH1,8.077547,-7.5167685,6.608264139991331e-16,4.223979477972743e-14
CHDH,8.066151,4.0795426,7.254927552611437e-16,4.6272761107501114e-14
ARHGEF12,8.0578985,1.8972491,7.761739015106127e-16,4.945168569472919e-14
NDUFAB1,8.047681,2.4931204,8.437756017060253e-16,5.370061586209049e-14
CXXC5,8.047288,-9.086938,8.464883609921151e-16,5.381508618963911e-14
TSTD1,8.043358,-6.9353147,8.740929787740604e-16,5.545027334097946e-14
KANK1,8.028032,3.267148,9.904837565596833e-16,6.269868682652533e-14
MRFAP1,8.024495,2.4766448,1.019439543372674e-15,6.446230496063299e-14
LMNA,8.020566,-10.933682,1.0525912860558629e-15,6.641591533773702e-14
RTN4,8.013493,-2.057743,1.1149619360255974e-15,7.027602695270547e-14
DYNLL1,8.003668,67.134895,1.207666740569558e-15,7.60377978794972e-14
CENPX,8.00131,4.319343,1.2310221105700369e-15,7.742550389878e-14
MPLKIP,8.000132,4.3081846,1.2428660778218376e-15,7.808700747211481e-14
CAST,7.9962015,2.4602304,1.2831624506242815e-15,8.04470430971794e-14
PPARGC1A,7.9907,48.738327,1.3417474147843659e-15,8.394120117784869e-14
TMEM37,7.984412,1.9813308,1.411932393015325e-15,8.823828023016155e-14
RPL8,7.979304,7.750876,1.4716100286623225e-15,9.187028885190979e-14
HSPA5,7.973409,176.32068,1.543560545072432e-15,9.625996746654031e-14
AHCY,7.9722304,3.8696547,1.5583609981819848e-15,9.708011847933697e-14
CYP2A7,7.966336,6.7224665,1.6344858064523578e-15,1.0171477740576142e-13
DST,7.962406,3.6845236,1.687258456132583e-15,1.0488796759506353e-13
GPX3,7.9596553,218.81923,1.7251942517273772e-15,1.0713310717214207e-13
NUCB2,7.9565115,9.886322,1.7695788125116312e-15,1.0977355605116937e-13
SERF2,7.9553323,14.334928,1.786511369483712e-15,1.1070728875948013e-13
HSPA9,7.9521885,-9.045081,1.8324489110601804e-15,1.1343456087709025e-13
MRPS15,7.947473,3.8904212,1.9035447023527557e-15,1.1771184519696085e-13
GPRC5C,7.9411855,4.8258033,2.0025800320171373e-15,1.2370607186238076e-13
CRYZ,7.935291,3.38181,2.100025851799045e-15,1.2958964559267273e-13
UBE2K,7.933719,3.0106685,2.1267905997045324e-15,1.3096669728515252e-13
SDF2L1,7.9305754,-2.1043952,2.181331856055095e-15,1.3418495963005585e-13
PTGES3,7.916035,3.0027726,2.4520419283594087e-15,1.5052315779199e-13
ERGIC1,7.913677,2.3924422,2.498953654850924e-15,1.532431267302853e-13
SLC43A1,7.9132843,22.388573,2.506857738133227e-15,1.5356786164818216e-13
SNRPF,7.905425,2.598129,2.67021081518677e-15,1.634046888669908e-13
AGXT2,7.8963866,5.143792,2.8710523583610712e-15,1.755128269332464e-13
EIF5,7.8959937,-3.743446,2.880114090592223e-15,1.7588414576054374e-13
CRAT,7.8889203,131.27162,3.0481253198433923e-15,1.8595143790588653e-13
LINC00261,7.8857765,6.590896,3.1258602503012772e-15,1.904962659785054e-13
C2orf72,7.8834186,4.8050013,3.185439323220754e-15,1.9392638361737927e-13
ANGPTL8,7.8830256,5.5409627,3.1954772911624486e-15,1.9433651666398072e-13
OSBP,7.875559,-4.052072,3.3922258038604102e-15,2.060890950188466e-13
WWC2,7.8570895,3.6276236,3.931623690151609e-15,2.386130790095105e-13
C6orf106,7.8559103,3.894077,3.968785792281973e-15,2.4062041152589055e-13
MIR122HG,7.8555174,2.0949335,3.9812498426876576e-15,2.4112775538994075e-13
TBX3,7.846086,4.589376,4.2922219145036935e-15,2.596948654746479e-13
PDIA6,7.8453,5.2646027,4.3191903512841155e-15,2.610582504929116e-13
HIBADH,7.833511,78.085686,4.744312431628827e-15,2.864591516410144e-13
RABAC1,7.8311534,2.5116634,4.834152350064786e-15,2.915845787380266e-13
MARVELD2,7.822508,5.2307744,5.1781247397122935e-15,3.120124907132679e-13
NR1I3,7.82015,4.0856023,5.27604463486091e-15,3.1758767653809997e-13
C19orf66,7.8181853,3.037145,5.3590351399228136e-15,3.222537269532748e-13
RND3,7.8134694,3.1807065,5.563491275178048e-15,3.342068687446242e-13
FERMT2,7.803252,-0.71505487,6.033183346010049e-15,3.6168381219919717e-13
SH2D4A,7.7993226,5.221988,6.224045409477264e-15,3.7274623932444206e-13
FAM114A1,7.795786,2.517094,6.400895108069825e-15,3.829478607846246e-13
SDHC,7.790284,-3.1764853,6.68587125460992e-15,3.995911073694274e-13
HSPA8,7.7847824,90.426956,6.98332671495903e-15,4.169456832754951e-13
ACACB,7.7836037,2.999964,7.048741907679097e-15,4.204249605927745e-13
NR2F2,7.7828174,2.8558729,7.0926867146477565e-15,4.226178814689407e-13
ABCB4,7.7726,53.015926,7.689107314885529e-15,4.576923636272104e-13
CAV2,7.7718143,4.1507154,7.736978527998105e-15,4.600766928719681e-13
DUS1L,7.7682776,3.2770953,7.956054213585154e-15,4.72626550508333e-13
WASL,7.7663126,2.3505783,8.080389185567851e-15,4.795287412846566e-13
CNBP,7.763955,93.87799,8.232117353476093e-15,4.880410358500882e-13
MTND2P28,7.762776,6.06316,8.309029450810221e-15,4.921051949388307e-13
TSPAN6,7.750987,4.3155236,9.118114825793814e-15,5.389391765004838e-13
RPL10A,7.7478433,7.014359,9.346656593121191e-15,5.51893353698139e-13
CLPP,7.745878,3.964416,9.492348148723089e-15,5.599344043239761e-13
TMEM238,7.7454853,4.7393293,9.521753507809226e-15,5.611067357404696e-13
DNAJC25,7.7435203,3.6661017,9.670130277662504e-15,5.692805694459916e-13
TPM1,7.7403765,13.205352,9.912278946764369e-15,5.829529086873311e-13
PANK1,7.7399836,4.608321,9.942963996250895e-15,5.841739425741419e-13
KDELR1,7.7376256,-2.1317866,1.0129047069219559e-14,5.939213157021469e-13
FARP1,7.7376256,3.3153236,1.0129047069219559e-14,5.939213157021469e-13
SQSTM1,7.73684,1.7743279,1.0191833067927284e-14,5.970081718496311e-13
OS9,7.733303,23.183748,1.0479142317067345e-14,6.132277417552232e-13
CTH,7.7293735,3.7776918,1.0807727699165998e-14,6.318281327208563e-13
GCKR,7.7262297,3.5714378,1.1077877628004656e-14,6.469788253577719e-13
DPM3,7.717977,3.5919926,1.1819038514456253e-14,6.895805721962731e-13
NSA2,7.7167983,2.7953076,1.1928826198864787e-14,6.95297028046703e-13
ASPH,7.7148333,5.0170693,1.2114039780077248e-14,7.053941858092459e-13
AUP1,7.710118,1.2697312,1.2570175525184967e-14,7.297891845834704e-13
ELOB,7.709332,4.744037,1.2647823855319867e-14,7.335737836085523e-13
EVA1A,7.706188,-1.2665092,1.2963164532063579e-14,7.511235196875816e-13
APOC1P1,7.7030444,15.738941,1.328623811199332e-14,7.690863693736939e-13
ITPR2,7.694006,-1.612714,1.4259854993548457e-14,8.246342470237697e-13
TIMM8B,7.6873255,4.1693363,1.502427858527063e-14,8.671365493283157e-13
YY1,7.6833954,2.8153245,1.5492625337585107e-14,8.932917273492999e-13
NHP2,7.6830025,2.43805,1.5540242595986455e-14,8.951605495359321e-13
SPCS1,7.6818237,1.9073616,1.568395998617278e-14,9.025559378162185e-13
PDCD5,7.681431,3.19538,1.5732155751982043e-14,9.044453214054521e-13
SH3D19,7.680645,4.3674574,1.5828984825748007e-14,9.091242309188147e-13
PHB,7.679073,2.7781599,1.6024405310019757e-14,9.194510142308608e-13
PPP1R3B,7.67868,3.965685,1.607363013442658e-14,9.21377415787432e-13
PGRMC2,7.675536,3.7314746,1.6472821398007803e-14,9.433414355065364e-13
ABCF1,7.6688557,3.0719886,1.7353766468749938e-14,9.918604194323386e-13
CCNC,7.6684628,84.2239,1.7407006101769852e-14,9.93938360049652e-13
RPS6,7.6641397,-39.538715,1.800335245473124e-14,1.0269935649321977e-12
IRS1,7.6617823,3.958948,1.833705703609744e-14,1.0450169871394543e-12
PAICS,7.6613894,95.44372,1.8393262971411265e-14,1.0472063743974672e-12
VKORC1L1,7.660603,3.8789902,1.8506183769303634e-14,1.0526174285013575e-12
CLPX,7.6582456,3.5604658,1.8849053929796276e-14,1.0710847537134234e-12
RHOBTB3,7.657852,0.101924874,1.8906803345382833e-14,1.073330292133739e-12
PSMD4,7.6574593,3.3959632,1.8964726809440926e-14,1.0755813750209896e-12
CMAS,7.6566734,3.1454084,1.908109794681138e-14,1.0811397845320364e-12
GCLM,7.6558876,2.670453,1.919817148461367e-14,1.0867272647107757e-12
GALK1,7.6547084,4.314744,1.937510791372209e-14,1.0956893399431502e-12
VDAC1,7.652744,2.7969904,1.967357334185813e-14,1.1115002520491249e-12
TACO1,7.650779,59.358547,1.9976560580057847e-14,1.1275360703240706e-12
SULT1A1,7.648814,1.6217517,2.0284136947178227e-14,1.1437999445214388e-12
CLMN,7.648421,66.51069,2.034620890924268e-14,1.1462022186479585e-12
AHCYL1,7.648028,2.7880323,2.040846771656712e-14,1.1486104153674058e-12
CALM1,7.646849,12.643438,2.0596370746004458e-14,1.1580786493001744e-12
FAM107B,7.6464562,-1.6033055,2.0659382478320608e-14,1.1605132123079524e-12
GOLT1A,7.6437054,5.72188,2.1105805635496127e-14,1.1844602266555357e-12
MAP2K2,7.6429195,1.3834338,2.1235088854372125e-14,1.1905806484351305e-12
RAB17,7.634667,3.6328173,2.2640483340583214e-14,1.268168652959214e-12
TMEM192,7.633881,3.5420027,2.2779007907048807e-14,1.2735044591528616e-12
NUDT8,7.633881,4.6479096,2.2779007907048807e-14,1.2735044591528616e-12
SDSL,7.629165,3.700261,2.3627834861998782e-14,1.3197064879752072e-12
CDA,7.6138396,0.9421684,2.6607122970516923e-14,1.4847026817766172e-12
ALDH1B1,7.5996923,5.6613245,2.968353066908861e-14,1.6516724484775488e-12
CYP4V2,7.5989065,0.5161509,2.986433967983115e-14,1.66016400089864e-12
TMEM120A,7.5969415,-3.741642,3.0321114638130663e-14,1.6839660554214642e-12
ACOT13,7.5961556,4.863888,3.0505742400525656e-14,1.6926230491224745e-12
SARS,7.589475,19.322191,3.2120377880951935e-14,1.7805335648320533e-12
ZHX1,7.5835805,2.8728104,3.3614655828810673e-14,1.861613159588038e-12
SRP72,7.579258,2.8201802,3.475370525105996e-14,1.922885928693515e-12
ABLIM3,7.5694337,3.5779808,3.7485501915042503e-14,2.070142117953614e-12
A2M,7.569041,76.96153,3.759905769885611e-14,2.074467222803804e-12
COMTD1,7.5678616,3.3622646,3.794175860819415e-14,2.091415102307481e-12
FAM20C,7.5651107,3.2489707,3.8753384450924716e-14,2.13415504455186e-12
SFXN5,7.563539,1.5227361,3.9224810943041164e-14,2.1580977759035827e-12
OIP5-AS1,7.5580373,2.5560455,4.091964155709922e-14,2.2492430424523165e-12
FTL,7.5537148,inf,4.230162712126604e-14,2.3208730555721638e-12
RPS17,7.552536,-0.08761068,4.2686431123440933e-14,2.339804655714123e-12
MRPL55,7.5466413,2.1833684,4.4662682577355816e-14,2.4458531379804065e-12
MTIF3,7.5391746,2.383248,4.729549418375504e-14,2.5876261548305382e-12
FAM162A,7.535245,38.967648,4.87418808935449e-14,2.664284613001846e-12
GADD45G,7.532887,5.4246564,4.963049721986418e-14,2.710340789734141e-12
HOOK1,7.532101,4.758961,4.9930227581534645e-14,2.72418211095917e-12
LACTB2,7.5262065,-4.104888,5.2235652839009166e-14,2.8473267431782127e-12
CBR4,7.5230627,1.7618542,5.350768300890645e-14,2.9139660487829076e-12
PSMB6,7.521491,-3.984137,5.415506994393052e-14,2.946496273197033e-12
FBXO17,7.5132384,4.370335,5.768228022328775e-14,3.132616085558072e-12
PPM1G,7.511667,2.5617611,5.837928834257102e-14,3.167547193296918e-12
ZC3H13,7.507344,-3.1910582,6.033903883453275e-14,3.270864839952986e-12
EEF1D,7.503807,1.8681196,6.199045754185044e-14,3.3572936849022403e-12
MPDZ,7.5018425,2.638999,6.29270291785972e-14,3.404884382117663e-12
CYP2A6,7.5006633,5.108084,6.349563479180465e-14,3.432495886311791e-12
ZFHX4,7.5002704,3.8825624,6.36862901133671e-14,3.4396439440127717e-12
CALR,7.4986987,26.67683,6.445455540044797e-14,3.477946541177243e-12
SPRYD4,7.4963408,26.905872,6.562406621136135e-14,3.5378102361381343e-12
TKFC,7.495948,5.0539327,6.582100246553997e-14,3.545180617700218e-12
OSBPL9,7.495162,0.09604141,6.621661956849629e-14,3.5632288793394663e-12
YES1,7.492804,1.1415014,6.741754943607925e-14,3.6245398495908543e-12
PCCB,7.4869094,4.6157227,7.051434256250553e-14,3.787572396582756e-12
TRIP11,7.4841585,-1.9990786,7.200696061960811e-14,3.864220393506226e-12
RPL41,7.4814076,34.04731,7.35306263903147e-14,3.942393420398749e-12
UHMK1,7.477871,71.1434,7.553626821861522e-14,4.046242138334739e-12
DHRS4-AS1,7.4762993,4.2915792,7.64448349477887e-14,4.091188575796656e-12
FAXDC2,7.4739413,64.51814,7.78278621641485e-14,4.1576463208742485e-12
CLINT1,7.4692254,1.3913316,8.066811019945541e-14,4.3054684020325844e-12
SDHB,7.466082,1.4518402,8.261795848661551e-14,4.405542768212913e-12
