names,scores,logfoldchanges,pvals,pvals_adj
RPS25,6.8886356,0.85433036,5.6330041846099056e-12,9.34126637599958e-10
SLC25A5,6.8863463,-7.6848383,5.724349234631003e-12,9.466079759627167e-10
PLEKHA2,6.8856926,3.22589,5.750713413673334e-12,9.48303917823387e-10
LPCAT2,6.881114,8.5920515,5.938624228799979e-12,9.76555330585069e-10
COX7A2,6.877844,-3.831334,6.076517450379741e-12,9.964473044675636e-10
TPT1,6.875555,-10.753625,6.174904860913059e-12,1.0097684698943104e-09
WIPF1,6.856915,1.6129713,7.036356413792261e-12,1.1474523603322726e-09
NAMPT,6.8507013,-16.18893,7.348873727146064e-12,1.1951055146880907e-09
PLSCR1,6.8490663,1.8583475,7.433350624772365e-12,1.2055133644086754e-09
CLTC,6.847431,1.2157865,7.518778882756237e-12,1.21601789238423e-09
VASP,6.8356586,-1.3750058,8.162911517382614e-12,1.31657698911867e-09
RPL38,6.8327155,1.0191066,8.332211919461963e-12,1.3323500078457205e-09
ATP2B1,6.8323884,0.603907,8.35123412425804e-12,1.3323500078457205e-09
RPL27,6.8166914,-7.277414,9.316096550166808e-12,1.4782711695642048e-09
SELENOT,6.8130946,-23.906376,9.552142499965146e-12,1.5116522284219036e-09
ATP6V0D1,6.8078623,-4.618451,9.905974939655636e-12,1.5634443557574458e-09
RB1,6.79936,1.7642804,1.050852002123117e-11,1.653446052327976e-09
RPL41,6.7990327,25.0613,1.0532397989179396e-11,1.653446052327976e-09
GNB1,6.770582,1.9690179,1.2826532950912965e-11,2.002912453104101e-09
RPL19,6.769928,-19.516697,1.2884650134672693e-11,2.00666495615921e-09
SMAP2,6.756193,1.8429734,1.4166445077021187e-11,2.194680583379572e-09
TPM4,6.7555394,7.3231096,1.423050209999132e-11,2.198818001644328e-09
RPSA,6.754231,-16.445192,1.4359468335116408e-11,2.212936913320165e-09
ATP5F1E,6.752269,-1.1485451,1.455506666502496e-11,2.2364343672351907e-09
CNPY3,6.751942,-4.2340603,1.4587919093227674e-11,2.2364343672351907e-09
MGAT1,6.7434397,-5.6265655,1.5468036400826415e-11,2.359075914291842e-09
GNAS,6.73788,-4.600692,1.6071395562067578e-11,2.444762420514001e-09
CCDC88A,6.715643,1.9088788,1.872386996044648e-11,2.8336098318033017e-09
HLA-A,6.7136807,-13.761371,1.8977509447836225e-11,2.8646307210105605e-09
UBE2D3,6.7127,8.291405,1.910558771261231e-11,2.876588103942421e-09
RPS16,6.7117186,-15.021451,1.9234512223022596e-11,2.8886115677789293e-09
CLTA,6.7084484,3.4966352,1.967044281023501e-11,2.9456761343473834e-09
PNRC1,6.708122,1.7845494,1.971456424210751e-11,2.9456761343473834e-09
ARHGDIA,6.7061596,1.6128523,1.9981334912866352e-11,2.9779776868871952e-09
RN7SL368P,6.69406,2.3328629,2.1706263502253822e-11,3.2268882130749557e-09
PLEKHB2,6.6692066,-20.554646,2.5719027845386318e-11,3.813801433898974e-09
ZYX,6.660377,1.3436748,2.7312616330724e-11,4.0399339783661356e-09
GRK2,6.658742,-1.7640191,2.7618152122208682e-11,4.0545651257716335e-09
WASF2,6.658742,-2.71272,2.7618152122208682e-11,4.0545651257716335e-09
EMILIN2,6.6564527,3.6305885,2.8051529394852824e-11,4.1079441180969795e-09
RPS4X,6.6423907,4.836398,3.086349948066371e-11,4.497361916897704e-09
RPS6,6.64141,-47.27624,3.1069665813110377e-11,4.51622525041434e-09
PAK2,6.6365047,-1.9174193,3.212088564475263e-11,4.634697396829871e-09
PREX1,6.6181917,-0.25008065,3.6361950717804516e-11,5.2210439969686635e-09
RPS9,6.61067,7.5376077,3.82583964783066e-11,5.4799800503112155e-09
SNX2,6.605111,-5.923596,3.972198917221471e-11,5.675809472253107e-09
RPL36,6.6024947,2.3035786,4.042956000417562e-11,5.7629254175443555e-09
SYK,6.591049,-12.778693,4.367293606097432e-11,6.210207115723571e-09
PRR13,6.5838547,-8.324751,4.584050690709008e-11,6.502724437639501e-09
FAU,6.5832005,-1.4508202,4.604269922989369e-11,6.515706018422696e-09
FPR1,6.575352,0.051433705,4.853812052207516e-11,6.852372074663225e-09
PCBP1,6.5629253,1.5570303,5.276219004348376e-11,7.430885473349016e-09
JDP2,6.5606365,2.8966238,5.357860625279827e-11,7.527858114802467e-09
LRRC25,6.555077,2.3842373,5.561312491631517e-11,7.776590650412052e-09
HNRNPDL,6.553115,4.4838405,5.634907950452296e-11,7.860830119505371e-09
UQCRB,6.551807,0.949858,5.684499957708864e-11,7.911265071165977e-09
MRC1,6.550172,1.4179935,5.747090632614763e-11,7.979510036368659e-09
ZFAS1,6.5478826,3.336835,5.835851408879386e-11,8.083684057428928e-09
PRKCB,6.545921,-3.231656,5.912998216594579e-11,8.171319366453588e-09
RPL11,6.5442853,-10.405885,5.978048478083324e-11,8.241866836177173e-09
HLA-DQA1,6.5436316,4.18437,6.004264118810963e-11,8.258668894261716e-09
RAP2B,6.5400343,-16.658442,6.150472632869664e-11,8.440054170094106e-09
RPS15A,6.5243373,8.0046,6.830278644067829e-11,9.329431642140907e-09
SLC16A3,6.5200863,-2.040261,7.026699969404071e-11,9.575505259231891e-09
C6orf62,6.513219,-57.745125,7.355723338428981e-11,9.977682786481893e-09
POU2F2,6.510276,2.4823925,7.501302251145914e-11,1.012847852121468e-08
SEC11A,6.5070057,-4.4042892,7.666361968624302e-11,1.0327659704643311e-08
PECAM1,6.501119,-6.5202208,7.972465357666707e-11,1.0691094205144397e-08
RPL18,6.4883657,-0.69354683,8.677260223213369e-11,1.158345372654356e-08
RPL13,6.4883657,4.1432033,8.677260223213369e-11,1.158345372654356e-08
TNFAIP2,6.478228,1.420648,9.280611691835588e-11,1.2360850911727626e-08
REL,6.477574,-22.6759,9.320915779786588e-11,1.2386508170565156e-08
SNX5,6.463185,-5.434603,1.025217886987259e-10,1.3562826293694367e-08
GPR137B,6.462204,3.3243349,1.0318885774266602e-10,1.3620466491728136e-08
RAB7A,6.461223,10.001237,1.0386016928618321e-10,1.367840752992753e-08
RASSF5,6.460569,-7.659488,1.0431008025616818e-10,1.37069964836621e-08
NR4A3,6.445526,-20.842314,1.1520011584993788e-10,1.507073515574632e-08
FCGRT,6.4386587,1.2071977,1.205338920891649e-10,1.569873944090517e-08
STAB1,6.429829,-10.48573,1.2774739794145374e-10,1.6601521670669717e-08
BTG2,6.4164214,7.380559,1.395148642757819e-10,1.804870999958199e-08
RPS19,6.4157677,-12.1215,1.4011520885545647e-10,1.804870999958199e-08
SEC14L1,6.4157677,-2.003115,1.4011520885545647e-10,1.804870999958199e-08
LAMTOR1,6.4154406,1.6053737,1.4041632715829034e-10,1.804870999958199e-08
DAB2,6.4023595,1.6623143,1.5299370519831455e-10,1.9579868315271256e-08
SGK1,6.400398,2.6490335,1.5497287262518454e-10,1.9790136684261634e-08
BNIP3L,6.3981085,-2.674186,1.573135348170283e-10,2.0045557997139518e-08
CD48,6.3964734,-15.427776,1.5900655067298886e-10,2.021752837606664e-08
OTULINL,6.3856816,0.5919568,1.7063551921024816e-10,2.1649381499800238e-08
FLNA,6.3811035,-6.114486,1.7581640390970816e-10,2.2258734834762407e-08
TSPO,6.369658,-3.8964405,1.8945030642904102e-10,2.3831067392046253e-08
CTNNB1,6.3673687,1.7711254,1.922984643266965e-10,2.4137762462500263e-08
GNB4,6.3608284,-0.9318298,2.006685317189193e-10,2.508143622567469e-08
NIPSNAP2,6.3562503,1.572598,2.0673827037960006e-10,2.5785343172133588e-08
THBD,6.3500366,-0.014626921,2.1526342291376043e-10,2.6791876758843714e-08
JUND,6.3484015,1.0464011,2.1756336587797627e-10,2.7021002846490424e-08
CTSD,6.338264,2.9276648,2.3236819612485248e-10,2.8798980433410664e-08
RPS15,6.3300886,-1.7841123,2.450203047988581e-10,3.030324651997642e-08
CYTIP,6.3248563,2.425428,2.534681668669962e-10,3.1282329105786306e-08
CSF3R,6.3242025,-4.906409,2.545439473980415e-10,3.134937695255795e-08
CASP1,6.3117757,-9.553727,2.758518595181535e-10,3.390271183681356e-08
IFI16,6.2790737,0.39100686,3.405957224108505e-10,4.177264620484743e-08
RPL32,6.2748227,0.7399638,3.500330527427733e-10,4.284084369016022e-08
PPP1CB,6.2712255,-12.088016,3.5821749624189835e-10,4.375158507004265e-08
RPS7,6.26632,-6.750479,3.6967983679223626e-10,4.4964983454460636e-08
BLVRA,6.265993,2.2073097,3.7045659597737775e-10,4.496655629935717e-08
GNAI3,6.2574906,-11.174802,3.9122100224519863e-10,4.738926008677951e-08
RCSD1,6.2525854,2.5488784,4.0371280331931533e-10,4.880199739508849e-08
MORF4L1,6.250296,5.942465,4.096747478965671e-10,4.932014807499163e-08
FMNL1,6.250296,0.5192873,4.096747478965671e-10,4.932014807499163e-08
RILPL2,6.2496424,-0.7576434,4.11393888497588e-10,4.942603717521021e-08
RPL10A,6.246045,4.3201466,4.209757819694011e-10,5.0474224612094997e-08
IKZF1,6.245391,5.382037,4.227411965720906e-10,5.0582874476014176e-08
RPS14,6.2359076,-7.349159,4.4916647462754536e-10,5.3527186966242094e-08
NCF2,6.231656,1.9331383,4.615293025821239e-10,5.488935362224168e-08
ACAP2,6.2234807,-6.1925373,4.862443119256005e-10,5.7595981173159156e-08
MYL12B,6.2094193,-41.9127,5.318084081095406e-10,6.286658832411377e-08
ACER3,6.208111,13.597826,5.362528320313785e-10,6.313840844337452e-08
SLC15A3,6.1937222,2.366268,5.87597658857542e-10,6.877112162414215e-08
EIF3H,6.1822767,-17.74364,6.318371671529358e-10,7.351038345907774e-08
ST8SIA4,6.1822767,-3.9193752,6.318371671529358e-10,7.351038345907774e-08
ALOX5,6.1812954,12.527719,6.357768856789246e-10,7.367753003920924e-08
TKT,6.177698,-15.866043,6.504286255576188e-10,7.507986899328828e-08
VMA21,6.177698,0.039889183,6.504286255576188e-10,7.507986899328828e-08
AD000864.1,6.175082,-15.373939,6.612908241934533e-10,7.618432645845126e-08
DOCK8,6.171485,-18.356905,6.765157673877103e-10,7.77861000510049e-08
TMEM50A,6.1691957,-11.517903,6.863818481771427e-10,7.87666655013419e-08
CREM,6.1642904,-80.668816,7.079984418043882e-10,8.108923787747926e-08
FCGR1A,6.149902,2.4434133,7.753096104276044e-10,8.828332063031542e-08
DMXL2,6.148267,1.6076154,7.833426130123153e-10,8.902582939775096e-08
ABI3,6.1440153,2.6154375,8.046102566519348e-10,9.126667785953642e-08
CLEC12A,6.139437,1.0612456,8.281437129857253e-10,9.37554238143647e-08
PTPRJ,6.1384563,-0.93987125,8.332732502386463e-10,9.41550791584436e-08
FOLR2,6.1302805,2.3408482,8.772418042377603e-10,9.874421609077811e-08
SLC25A3,6.1119676,-9.662378,9.84101356241873e-10,1.097235735643164e-07
DUSP2,6.1119676,-16.945478,9.84101356241873e-10,1.097235735643164e-07
MCTP1,6.099214,3.914186,1.0659132494507484e-09,1.183968169720105e-07
RPL37A,6.0979056,-3.51434,1.0746699140235663e-09,1.1914466636265039e-07
RPS21,6.095617,6.022044,1.0901631482854373e-09,1.206351589089543e-07
PABPC4,6.0907116,1.2438983,1.12409983371619e-09,1.2415714298475066e-07
BTF3,6.077304,-15.317601,1.2222012851087536e-09,1.339869453526114e-07
SNX3,6.0766497,1.6312692,1.2271943974445255e-09,1.3428426427055616e-07
OTUD1,6.0707636,2.6107419,1.2730364865499095e-09,1.3878455178369108e-07
LILRB3,6.067493,2.3714764,1.2992212218379079e-09,1.413773629012895e-07
SOCS3,6.058664,-0.39232063,1.3725701215447855e-09,1.488088454057855e-07
NPL,6.0557203,-0.87283796,1.397905046159969e-09,1.5127696703573047e-07
CTSH,6.047218,0.5438786,1.4736822916370761e-09,1.586026992845972e-07
NFKBIA,6.046237,-50.739853,1.482679292875431e-09,1.5927979921820553e-07
CAPNS1,6.0380616,1.2100718,1.5597655708158075e-09,1.6695163482532108e-07
CTSL,6.027924,1.4304663,1.6607910148053089e-09,1.7712095478548648e-07
RPS20,6.0004544,-12.627329,1.967659955696869e-09,2.0946861047355277e-07
WDR1,5.9994736,-5.589811,1.979584091146073e-09,2.1035760910788687e-07
SARAF,5.991625,0.23171678,2.077545432400938e-09,2.2036954883863642e-07
HCST,5.990317,2.0711632,2.0943250499943626e-09,2.2174984836900743e-07
LIMD2,5.989336,4.2425504,2.1069963315762016e-09,2.226909767322998e-07
TCIRG1,5.972004,-1.1216214,2.3435690081799784e-09,2.4680842130868577e-07
RASSF4,5.9664445,1.7987884,2.4247899729006907e-09,2.5490604590118514e-07
HAVCR2,5.9638286,-24.111988,2.4639540161180526e-09,2.585614490710691e-07
CARD16,5.958269,2.0956087,2.5492341013452645e-09,2.6703454011778595e-07
TUBA1A,5.95598,-10.043075,2.5851789424561753e-09,2.703187998976821e-07
PPP1R18,5.9478045,1.884197,2.717627628608651e-09,2.8316236901980757e-07
TNFRSF14,5.9438806,4.034521,2.7835278602261605e-09,2.8951640482599656e-07
SH3BP5,5.9402833,0.2106774,2.8453017351301623e-09,2.9541959990672427e-07
FOS,5.9357047,-55.086395,2.9258563391279075e-09,3.0165527615492103e-07
IRF8,5.9343967,-34.144478,2.9492769623102986e-09,3.035383475021106e-07
RPL37,5.931781,0.958535,2.9966671287914506e-09,3.0787747621632235e-07
PFKFB3,5.9307995,-1.285217,3.0146289191799382e-09,3.09183283052479e-07
ANXA1,5.9144487,19.79839,3.3298891900106337e-09,3.391532467403564e-07
FERMT3,5.9137945,6.8029056,3.3431453790933315e-09,3.3991531686912684e-07
APLP2,5.9111786,-2.5547073,3.396685793049914e-09,3.4476360799456627e-07
ZNF706,5.9075813,4.190889,3.4716688690297713e-09,3.517678938378359e-07
ADAM9,5.9033303,1.8471313,3.562364186343145e-09,3.603374220790738e-07
MTHFD2,5.901368,6.716944,3.60499755483557e-09,3.64024367158096e-07
RPL4,5.8987517,-53.435062,3.6626153886412142e-09,3.6920919165977444e-07
PRPF40A,5.8922114,-14.082188,3.810609853898372e-09,3.828167271313945e-07
HES4,5.8895955,2.4618556,3.8714234945254934e-09,3.8826354535385993e-07
DNAJB6,5.886652,-13.45654,3.9409682494106935e-09,3.9456598782790395e-07
DDIT4,5.8722634,6.1638484,4.298849692668588e-09,4.296660125762305e-07
RPL36A,5.8719363,3.7381566,4.30734026285056e-09,4.2978495131188557e-07
RPS18,5.8712826,-6.969119,4.324370392185032e-09,4.307541201149455e-07
PDE4B,5.8706284,-4.8897505,4.341466043460963e-09,4.3172653036916706e-07
RPL30,5.868012,3.3918188,4.41050877625416e-09,4.37852700941117e-07
ABRACL,5.861799,-0.8453979,4.578795472294863e-09,4.530314108470564e-07
COX7C,5.84741,-7.7581906,4.992857076361297e-09,4.915208964638621e-07
SERPINB6,5.847083,2.1873026,5.0026787230941965e-09,4.916656033865699e-07
HSPA5,5.845448,-63.260574,5.052069625485697e-09,4.956922314205717e-07
RPS3,5.844794,-12.62921,5.07195855306523e-09,4.968156406305326e-07
SRP14,5.8431587,-31.905745,5.1220147575133825e-09,5.008853966359017e-07
EIF3L,5.831713,-4.7627697,5.486116660408847e-09,5.3560147230227e-07
BID,5.8307323,1.1494064,5.518471690195464e-09,5.37868258943389e-07
F13A1,5.828443,2.71986,5.59469036178315e-09,5.434973953765248e-07
S100A10,5.814708,-1.3901063,6.073973473310514e-09,5.890853679963591e-07
LGMN,5.799011,5.7085285,6.670701340513309e-09,6.437773572393746e-07
SERF2,5.797049,-34.382927,6.749187445336319e-09,6.502858672781491e-07
ATP5PO,5.796068,-1.3460325,6.788766564498971e-09,6.530305353791738e-07
MYO9B,5.795741,-2.071337,6.802009697837388e-09,6.532370487955743e-07
RAB10,5.7846227,-19.822071,7.26753181849542e-09,6.956741433411794e-07
CAPZA2,5.7705607,5.02158,7.900815642223222e-09,7.550665858079238e-07
RAP1B,5.7659826,-19.94157,8.118346593571994e-09,7.733447636951186e-07
ANP32A,5.759115,2.148693,8.455600385281692e-09,8.041699429427032e-07
ELF1,5.758788,7.657285,8.471995324781729e-09,8.044296205966134e-07
DDX3X,5.7479963,0.0596788,9.03070849612077e-09,8.560995316692912e-07
UBE2D1,5.744726,2.1139002,9.206975340587708e-09,8.700074451049734e-07
RPL14,5.7437453,-1.9935933,9.260504445678894e-09,8.7366329602102e-07
RPL5,5.736878,-59.6098,9.64377115031349e-09,9.083660921903284e-07
CHD1,5.733608,-15.387897,9.831655895284271e-09,9.231093820660049e-07
NOP10,5.7296834,2.8354719,1.006181730349674e-08,9.417157148757599e-07
MYL12A,5.7280483,-40.57717,1.0159255990939357e-08,9.493260320422222e-07
SRSF9,5.7267404,-3.6545193,1.0237866698143753e-08,9.551556458315732e-07
CCL3,5.715295,-114.60283,1.0951404168931025e-08,1.0184978885070606e-06
CD36,5.707446,-4.886725,1.146837838299821e-08,1.0648950085285562e-06
PILRA,5.706138,2.7083502,1.1556815543064243e-08,1.0714168992443968e-06
UBE2B,5.703522,-1.9225956,1.1735682377985802e-08,1.0862887131950066e-06
CYTH1,5.703195,-2.8055778,1.1758228999472509e-08,1.0866670976435581e-06
GPCPD1,5.702541,1.6096486,1.180344858789165e-08,1.089136392428184e-06
RPL7A,5.700252,-24.976236,1.1963051798564373e-08,1.1021359301744673e-06
ADGRE5,5.6960006,2.9670885,1.2265039435061255e-08,1.1264319368830828e-06
ARHGAP18,5.6868443,3.9013968,1.2940844200170768e-08,1.1829619535156104e-06
NDUFA13,5.6852093,-2.7693408,1.3065272129034483e-08,1.1924846050174573e-06
MARCO,5.683901,7.6067915,1.3165650647247612e-08,1.1997861510889581e-06
EIF3K,5.681612,-3.3357975,1.3343118810334956e-08,1.2140794503314048e-06
MERTK,5.681285,2.5884876,1.3368660371837653e-08,1.2145262902624733e-06
GPNMB,5.6789956,3.0901024,1.354878603094844e-08,1.228993888508374e-06
IRAK3,5.6786685,1.7083607,1.3574709975872289e-08,1.2294510404301565e-06
RNF144B,5.6724553,1.5918351,1.4076519976002445e-08,1.2729412150341996e-06
NAAA,5.67082,2.0385566,1.4211542039386054e-08,1.283180183832296e-06
KLF2,5.667877,2.3395348,1.445775900134276e-08,1.303412362035296e-06
NPM1,5.666569,-28.921003,1.4568514214168117e-08,1.3113890394313104e-06
ARL6IP4,5.6531615,3.1023643,1.5752334754587303e-08,1.4114763272489414e-06
DOCK10,5.6525073,7.1854706,1.5812411006510105e-08,1.4125593868789831e-06
NACA,5.6525073,-5.9370193,1.5812411006510105e-08,1.4125593868789831e-06
TMA7,5.645967,2.9286716,1.6425544178654543e-08,1.4651087663596862e-06
MPP1,5.6423697,0.53634876,1.6772545500756198e-08,1.4915404133376396e-06
SOD2,5.6377916,-11.200036,1.7224492256661813e-08,1.5271172577555436e-06
AC010618.1,5.6377916,1.572118,1.7224492256661813e-08,1.5271172577555436e-06
REEP5,5.6345215,7.2847505,1.7554529048804632e-08,1.554037782109968e-06
GPRIN3,5.631578,2.321015,1.7856806669202814e-08,1.578423736660615e-06
ANXA11,5.6266727,10.475669,1.837186943789864e-08,1.6166695871585843e-06
RBMS1,5.626019,0.78744,1.844162510664745e-08,1.6203857761616946e-06
RTN4,5.6181703,-7.147855,1.9299015397713664e-08,1.693193795027427e-06
LILRA5,5.609014,2.8618903,2.034827230607484e-08,1.782593438480098e-06
RPL24,5.590374,8.088716,2.2658126563201965e-08,1.979056247441691e-06
CANX,5.590374,3.6498592,2.2658126563201965e-08,1.979056247441691e-06
RPS5,5.5890656,-1.8941789,2.2829449007666243e-08,1.9910661675278693e-06
PTGS2,5.5815444,13.70163,2.3839224934359696e-08,2.068580476989539e-06
MBNL1,5.58089,-1.5616299,2.3929052230845524e-08,2.068580476989539e-06
PARVG,5.58089,-5.4387546,2.3929052230845524e-08,2.068580476989539e-06
GDI2,5.5769663,-13.31235,2.4474954874799734e-08,2.112669491905367e-06
OSTF1,5.5674825,0.52038413,2.5844591913217256e-08,2.227629759781991e-06
APBB1IP,5.5665016,1.1116217,2.5990452007648964e-08,2.2369267685530624e-06
SET,5.5661745,-2.5768015,2.6039249325399968e-08,2.2378549018778044e-06
CORO1A,5.5629044,-18.42688,2.653213815590838e-08,2.27689063154275e-06
HSP90AA1,5.5583262,-39.219963,2.7237419947853253e-08,2.334012972824048e-06
CYCS,5.556037,-15.016889,2.7596849491184255e-08,2.3579485189347126e-06
NDUFB1,5.5501504,0.86140347,2.8542359252328485e-08,2.435200998818229e-06
FGD2,5.5429564,-1.8795694,2.9740724811805594e-08,2.530110505304907e-06
JAML,5.542302,1.4776903,2.9852056409992586e-08,2.5359171152327033e-06
NEDD8,5.541975,-6.1544633,2.990787373083999e-08,2.5369978768509373e-06
RPL35,5.539032,-0.07648515,3.041480729336479e-08,2.5688948426978266e-06
FOSB,5.538705,4.7111773,3.047164515479611e-08,2.570008238198921e-06
JAK1,5.53707,-9.557569,3.0757383699181244e-08,2.5903965355805433e-06
LTA4H,5.5337996,1.6812959,3.133667977671927e-08,2.6354147692220907e-06
ADAM17,5.5324917,2.6546042,3.1571349846477996e-08,2.6513628608590008e-06
CDV3,5.5288944,4.2657537,3.222551713011669e-08,2.7024447200142015e-06
SLC31A2,5.5246434,2.1024804,3.301558545052695e-08,2.7608345390234682e-06
TMEM165,5.520065,-2.580571,3.3887438101334064e-08,2.825713145928522e-06
COX7B,5.518757,-2.132519,3.414061353386006e-08,2.8427976219778524e-06
ATG3,5.5089464,-12.367438,3.609879232912763e-08,2.997370810177354e-06
EREG,5.507965,9.238023,3.6300497157165875e-08,3.009873616397683e-06
RAB20,5.50306,2.919121,3.7325529508007625e-08,3.0905118454801813e-06
RAB5C,5.4994626,-2.7136714,3.80950034640385e-08,3.149793334168464e-06
RACK1,5.4968467,-21.205608,3.8664260304239066e-08,3.192377284867537e-06
BACH1,5.4965196,2.7235591,3.873599480921901e-08,3.1938207484856066e-06
DDX21,5.492595,-3.8121958,3.960693970422499e-08,3.2610636928499654e-06
CMKLR1,5.4808226,-1.3101311,4.233523757025341e-08,3.472721392957038e-06
NDUFA3,5.480496,1.0982378,4.241356686828793e-08,3.472721392957038e-06
CEBPD,5.480496,-2.8304133,4.241356686828793e-08,3.472721392957038e-06
NAGK,5.480169,4.29808,4.249203667561809e-08,3.474314165407829e-06
IL10,5.4765716,3.2525706,4.336454814338706e-08,3.5407364066590793e-06
FAR1,5.4762444,5.9694595,4.344472318324627e-08,3.5423696035979334e-06
CCR1,5.471012,2.0500345,4.4747238489257645e-08,3.6435268739455013e-06
LSP1,5.4703584,-21.174763,4.4912690950579635e-08,3.651947674393126e-06
CPM,5.467088,6.6364307,4.5748889714401216e-08,3.7148098448093786e-06
BMP2K,5.466761,1.9025965,4.5833334924278333e-08,3.716540533047198e-06
ITGAX,5.4605474,-23.789413,4.746680296112456e-08,3.843701087099591e-06
FUCA1,5.4566236,2.7581003,4.852739400213414e-08,3.924186380364886e-06
IL18,5.452045,-6.395694,4.9793796678213574e-08,4.021071070571239e-06
PRDX1,5.448775,-0.05868111,5.071792169183303e-08,4.090087739723576e-06
FMNL2,5.435367,2.6844926,5.468367799230059e-08,4.39785262760483e-06
MAP1LC3B,5.432751,-19.05261,5.549177701522444e-08,4.45675431498808e-06
COMMD6,5.418362,-2.6545453,6.014742617525628e-08,4.817522420322907e-06
DDX5,5.416727,-32.252014,6.069983032213419e-08,4.8551616998152715e-06
SLC2A3,5.4144382,-21.107023,6.14814615685444e-08,4.911009012944652e-06
UBL5,5.413457,-7.442245,6.181942368148677e-08,4.931313647871445e-06
HPS3,5.411168,2.683895,6.261501660816095e-08,4.988018982033065e-06
GRK3,5.4056087,1.3186231,6.45886913614909e-08,5.138292243852661e-06
HMGB1,5.393182,-13.465954,6.922079872732771e-08,5.477188738007772e-06
YWHAE,5.392201,0.6841495,6.959989405176596e-08,5.499792970238204e-06
MBD2,5.390566,-4.7442107,7.023619299399984e-08,5.542633621389772e-06
UBC,5.3807554,-4.9191523,7.417398191453039e-08,5.8377303680593635e-06
MAP3K1,5.379447,0.7805862,7.471491003760981e-08,5.872452274918677e-06
PAK1,5.3725796,2.6598558,7.761805920228453e-08,6.076296735689482e-06
ERH,5.3683286,1.733357,7.946967855618373e-08,6.212988016736436e-06
WNK1,5.362769,-8.767451,8.195566835742277e-08,6.39037112079666e-06
CD93,5.362442,1.4073137,8.21042247324428e-08,6.393486388887443e-06
C4orf3,5.359499,-5.798662,8.34530185312947e-08,6.489932894236882e-06
RPLP0,5.3559017,-15.909469,8.513069927011015e-08,6.61166789713903e-06
LMO2,5.3529587,1.9628185,8.652759436233088e-08,6.711303662859577e-06
COX5A,5.340532,-7.0208516,9.267419963273801e-08,7.159750829894077e-06
RNF141,5.336281,1.1998608,9.487244147312796e-08,7.319974612743176e-06
AZIN1,5.3343186,-20.565098,9.590395950799113e-08,7.3898770893134e-06
RPL29,5.3323565,-16.980011,9.694633063264666e-08,7.460432005678312e-06
DOK2,5.3310485,-1.8809818,9.764732855381007e-08,7.504566882457962e-06
RUNX1,5.3303943,4.8936396,9.799966498238668e-08,7.521825655167019e-06
CD37,5.327124,-2.3611035,9.977988749309954e-08,7.648492157185899e-06
SDC3,5.322219,3.7839496,1.0250904467876045e-07,7.837282415894322e-06
MAPRE1,5.320584,2.313899,1.0343471554985539e-07,7.89779728199739e-06
GLS,5.317968,-0.41850895,1.0493264057856007e-07,8.001793459662994e-06
AC020656.1,5.317641,2.4937265,1.051213509805664e-07,8.005813625130587e-06
PRKAR1A,5.3120813,-3.208445,1.083801327602935e-07,8.243331286302944e-06
OST4,5.305868,-3.8528962,1.1213801434688267e-07,8.518148264001268e-06
CD300E,5.2973657,2.8157837,1.1748528750590651e-07,8.889921433769559e-06
SPINT2,5.288209,0.42171186,1.2351970309127007e-07,9.322570411516755e-06
PLXDC2,5.267607,2.4608877,1.3821359894940751e-07,1.039161503212212e-05
ZFYVE16,5.2633557,0.8088038,1.4144948150735615e-07,1.062134053104344e-05
COPS9,5.2574697,-1.8391153,1.4605115117099603e-07,1.0952906075715333e-05
CHCHD2,5.2568154,-8.67993,1.4657129690551045e-07,1.097792906975496e-05
GGTA1P,5.254526,2.4449995,1.4840595343759684e-07,1.1101217889290121e-05
LFNG,5.249621,2.5667808,1.5241245087425004e-07,1.137201645496464e-05
PCBP2,5.249294,1.7935431,1.5268323792133106e-07,1.1377800273960453e-05
XRCC6,5.248967,2.1882439,1.5295449020443594e-07,1.1383604093976162e-05
YWHAH,5.2476587,-5.001241,1.540441671206381e-07,1.1450227422212077e-05
OGFRL1,5.2391562,2.4147084,1.6131225830640286e-07,1.1975350121687183e-05
RBX1,5.2371945,-1.2329749,1.6303600874448858e-07,1.2088072839783428e-05
RF00017-71,5.234251,2.5086553,1.6565507308362818e-07,1.2266810254632946e-05
PJA2,5.228038,1.5370884,1.7131847293497743e-07,1.2670249373972514e-05
SFT2D2,5.2192082,4.0662303,1.7968955018482455e-07,1.325604488644188e-05
CD47,5.1999145,-4.1633277,1.993804725288253e-07,1.4690273363919832e-05
BCAT1,5.198606,1.5674715,2.0078840471924855e-07,1.4775516732277703e-05
NLRP3,5.196317,4.9936776,2.03275440313262e-07,1.493985664324811e-05
TLR2,5.1842175,-2.0045986,2.1692378858650217e-07,1.588346198269575e-05
RPL22L1,5.1812744,3.3394945,2.203752100160281e-07,1.6116134923780837e-05
MAF,5.1730986,1.207094,2.302432075611672e-07,1.6775269342977617e-05
HIGD2A,5.1655774,-3.7020204,2.3969785220748474e-07,1.74425371563098e-05
HNRNPC,5.157729,-2.8067374,2.499631325345357e-07,1.816707359544212e-05
PGAM1,5.153805,1.3305825,2.552537587954523e-07,1.85287161285922e-05
ENTPD1,5.1492267,-3.7370636,2.615629187141515e-07,1.8963311606775984e-05
ZNF106,5.1368,0.23374435,2.794564142321871e-07,2.0235669256886657e-05
CALHM6,5.1335297,3.07046,2.843582881011824e-07,2.0565322383927036e-05
