names,scores,logfoldchanges,pvals,pvals_adj
GARS-DT,-3.1921382,-2.5914,0.001412237004598114,0.049078153754835284
HEBP1,-3.1937654,-1.7193948,0.0014043016922260672,0.04883121123529154
TTC1,-3.195718,-4.3527493,0.0013948335929399103,0.04853064634537383
PUM3,-3.1970198,-3.078205,0.0013885542671408736,0.04834073903405277
RAB13,-3.199623,-2.2234986,0.001376073751357413,0.047962973204506154
SMIM26,-3.200274,-3.1832001,0.0013729698295182624,0.047883136175201485
CTTN,-3.2009249,-3.4395745,0.001369872366193976,0.04780342987423791
TMEM220,-3.2015758,-4.7679753,0.0013667813492553556,0.0477238541107134
PSMD8,-3.2015758,-3.3076732,0.0013667813492553556,0.0477238541107134
KLHL36,-3.2022266,-18.018171,0.0013636967665929815,0.04767270109817626
C1orf122,-3.2028775,-1.6021585,0.0013606186061171923,0.04759335552116405
AUTS2,-3.2035284,-6.0010543,0.0013575468557580626,0.04751413995153219
EPN1,-3.2038538,-1.2849811,0.0013560133806057855,0.04748870179432635
COX20,-3.20483,-3.957359,0.0013514225372086238,0.04735609807468553
ZNF800,-3.2064571,-31.711552,0.0013438029817008455,0.04711714206833161
CRCP,-3.2064571,-2.8098235,0.0013438029817008455,0.04711714206833161
PRPSAP1,-3.209386,-3.3856473,0.0013301875759743993,0.04672323544010315
BCAM,-3.2123148,-2.928305,0.0013166995534487776,0.04627707624568928
MAOB,-3.2126403,-7.1187334,0.001315208700573186,0.04625229163843696
PDAP1,-3.2136166,-1.7427306,0.0013107454831924772,0.046122884994346164
SAR1A,-3.2136166,-15.777418,0.0013107454831924772,0.046122884994346164
SECISBP2L,-3.2149184,-3.7532306,0.0013048162681129937,0.045969200301503255
AQP3,-3.2162201,-3.804601,0.0012989118144576947,0.045788585938397894
SRPK1,-3.2162201,-9.248634,0.0012989118144576947,0.045788585938397894
NME4,-3.2171965,-4.789917,0.00129449966767637,0.04568776704802632
RPL38,-3.217522,-7.445449,0.0012930320287817237,0.045663344651697704
WASH5P,-3.2194743,-4.3221483,0.0012842583990736705,0.045380727463065415
SLC44A1,-3.2197998,-15.794368,0.0012828014812054918,0.04535647038952991
OSGIN1,-3.2204506,-3.521199,0.001279892221380682,0.04528080232733218
ZNF593,-3.2224033,-2.3661382,0.001271200945385013,0.045000360586179025
PAPOLA,-3.2233796,0.5888105,0.0012668757693984022,0.04487423378127794
NET1,-3.22761,-3.1486135,0.001248289881870555,0.04426917189501179
F7,-3.2285864,-3.3882327,0.0012440367394998498,0.04414493240166134
WDR6,-3.2289119,-6.510913,0.0012426220016892938,0.044121325234890665
RPLP0,-3.2295628,-20.406944,0.0012397969820633816,0.04404758499340451
SLC39A5,-3.2308643,-30.596151,0.0012341647273273791,0.04387395984164421
PHGDH,-3.2308643,-33.39052,0.0012341647273273791,0.04387395984164421
MAGI3,-3.2308643,-28.480265,0.0012341647273273791,0.04387395984164421
Z83843.1,-3.2315152,-2.0613124,0.001231357469707835,0.04385360813170009
PRDM2,-3.2331424,-1.8728085,0.0012243651057291117,0.04365740386085573
CAPN7,-3.2334678,-4.9297347,0.001222971041177381,0.04363412436006813
CEP78,-3.2386746,-24.632515,0.0012008644598310036,0.04289738516398737
USP16,-3.239,-1.004044,0.001199495131028712,0.0428744859524349
SF3B5,-3.2399764,-3.1582086,0.0011953957947400673,0.04277990907984666
UROD,-3.2403018,-18.869118,0.0011940322281034552,0.04275710296134453
BLVRB,-3.2403018,-9.555062,0.0011940322281034552,0.04275710296134453
SPCS1,-3.2406273,-2.5881107,0.0011926700985762642,0.04275710296134453
SRD5A1,-3.2438817,-2.9178889,0.0011791275433732271,0.04230057189419981
CREBZF,-3.244207,-1.5748329,0.0011777811318462329,0.042278033677919345
TNKS1BP1,-3.2461596,-2.9138887,0.0011697324507385163,0.04201473421292035
LCAT,-3.246485,-5.0363493,0.00116839595592512,0.04199235038175324
NHP2,-3.248763,-2.327434,0.0011590799321578777,0.04170845697196471
SAT2,-3.2542953,-1.4795399,0.001136740371149796,0.040979734016894365
SELENOO,-3.2559226,-2.2075775,0.0011302460600680266,0.04077057938492937
POLDIP2,-3.257224,-2.679837,0.0011250753259049332,0.04060894202086046
ZRANB1,-3.257875,-1.2975619,0.0011224981681099465,0.040540777396707084
TIMM13,-3.2585258,-10.437374,0.00111992646917572,0.040472726359959875
ITPRID2,-3.2588513,0.51358896,0.0011186426635070553,0.040451163145368764
MAN2A1,-3.2591767,-1.5104458,0.001117360218626569,0.04042962266167555
TRAM1,-3.260804,-17.640158,0.0011109683603502433,0.04024781992235005
KIF1C,-3.2617803,-2.2571888,0.0011071494913817393,0.04013416906258805
ALDH5A1,-3.2627566,-4.017773,0.0011033427640245463,0.040020818557070265
SELENOI,-3.2653599,-3.2582586,0.0010932505842744188,0.0396791996894174
NDUFA6,-3.2663362,-4.4893026,0.001089488077505131,0.0395670346222869
ZNF280D,-3.2666616,-2.6679192,0.0010882365723128657,0.03954597963707309
SS18L1,-3.2666616,3.8377805,0.0010882365723128657,0.03954597963707309
CPSF6,-3.2686143,-2.2656531,0.0010807554206732778,0.03932266478061549
SRSF8,-3.2712176,-4.4984784,0.0010708545399105607,0.039034802950176285
TCEAL4,-3.2734957,-1.8077093,0.0010622601663183827,0.03874551176651995
PEPD,-3.2734957,-8.762197,0.0010622601663183827,0.03874551176651995
FBXL4,-3.2764246,-3.2294247,0.0010513040178793634,0.03839346621126435
CTH,-3.2770753,-2.7640414,0.0010488835599020729,0.038328848647693994
PNPO,-3.2809806,-3.4996793,0.0010344687634565594,0.03784908396810917
AL354707.1,-3.2809806,-4.000923,0.0010344687634565594,0.03784908396810917
PSMA3-AS1,-3.281306,-11.262188,0.0010332758434746857,0.03784908396810917
MRPL57,-3.2826078,-1.9604274,0.0010285168828298163,0.03770161201257241
CCDC85B,-3.2832587,-2.5987265,0.0010261450168443295,0.037638104138084535
HSPA1B,-3.2845602,-2.38379,0.0010214164644260738,0.0374880219830193
CBX5,-3.2845602,-7.5417156,0.0010214164644260738,0.0374880219830193
AUP1,-3.2845602,-1.7473617,0.0010214164644260738,0.0374880219830193
RPL4,-3.2848856,-63.54014,0.0010202374815815453,0.0374880219830193
PLA2G12A,-3.2868383,-0.72194964,0.0010131899946215531,0.03730237334794924
PHLDB2,-3.2871637,-4.528899,0.001012019803771861,0.037282606913673
NR1H4,-3.2939978,-2.6079447,0.000987732945119077,0.0364106690539512
PRKDC,-3.2946486,-23.533367,0.0009854482801379201,0.03634921068403468
DCAF8,-3.2969265,1.6451315,0.0009774904295516377,0.03607828312708772
MDH2,-3.297252,-16.001312,0.000976358463867551,0.0360591108957859
TXNIP,-3.2988791,3.611413,0.0009707168214261077,0.035873257550128664
PLXNB1,-3.2988791,-2.8401437,0.0009707168214261077,0.035873257550128664
METTL14,-3.2992046,-2.6422436,0.0009695921218716652,0.035873257550128664
ALKBH7,-3.3014827,-1.5042493,0.0009617529522610111,0.03563146400226918
PECR,-3.3027844,-3.042661,0.0009572998235898893,0.035488816508020646
SDC2,-3.3037605,-3.2893374,0.0009539725183024028,0.03538775182889884
TUBE1,-3.3050623,-2.970922,0.0009495527731109951,0.0352460099325626
ZNHIT1,-3.3053877,-12.690787,0.0009484508044036239,0.03522731788974217
LMO7,-3.307015,-4.8766823,0.0009429587085108436,0.035067580018972436
PRRC2B,-3.3083167,-4.212108,0.0009385862596995673,0.034927037363156464
PUF60,-3.3096182,-8.197624,0.0009342326003305011,0.0347870165600611
TMED9,-3.311571,-10.328734,0.0009277371809936152,0.03456701762347729
SLC41A2,-3.3122218,-9.957542,0.00092558135658235,0.03450853354148382
SSB,-3.3141744,-8.834546,0.000919141701997908,0.034290159693673536
PCCA,-3.3148253,-3.622894,0.0009170043931111936,0.03423211707194417
LTN1,-3.3148253,-1.8391323,0.0009170043931111936,0.03423211707194417
ARID4B,-3.316127,-20.063583,0.0009127435850289236,0.03411632688930332
DDAH1,-3.3174286,-7.911973,0.0009085011297748519,0.03397932751578497
BUD31,-3.3187304,-8.653133,0.0009042769554545115,0.03384283812308143
EIF4B,-3.3193812,-2.5000257,0.0009021717012452926,0.03378552675083357
AGMAT,-3.3193812,-28.84893,0.0009021717012452926,0.03378552675083357
SLC10A1,-3.3193812,-29.230663,0.0009021717012452926,0.03378552675083357
TAT-AS1,-3.3193812,-28.397717,0.0009021717012452926,0.03378552675083357
MASP1,-3.3197067,-5.2552514,0.0009011207784678709,0.03378552675083357
PPM1K,-3.3197067,-6.7255716,0.0009011207784678709,0.03378552675083357
RIF1,-3.321334,-5.890022,0.0008958831632763255,0.033678570767610015
RBMX,-3.321334,-8.593706,0.0008958831632763255,0.033678570767610015
ANKRD28,-3.3216593,-2.632739,0.0008948390321914481,0.033678570767610015
SLC25A30,-3.3219848,-3.465618,0.0008937960291669721,0.03366460155921922
NASP,-3.3242626,-9.76377,0.0008865265007023576,0.03343357789644317
MRFAP1,-3.3242626,-2.6123688,0.0008865265007023576,0.03343357789644317
KIAA2026,-3.3258898,-6.09254,0.0008813675790868947,0.03328166092421135
CMPK1,-3.3271916,-4.002944,0.0008772604954671661,0.033169123550515135
SH3D19,-3.3278425,-3.3880765,0.000875213614118883,0.033112998369652084
RDH11,-3.3304458,-17.83237,0.000867070288193163,0.0328894509445435
CA2,-3.3323984,-5.830249,0.0008610089599161307,0.03268059153466319
NID1,-3.3330493,-4.2908278,0.0008589972645558168,0.032625270299613505
HSD17B7,-3.3340256,-5.1208587,0.000855987892574681,0.032574018898430174
MRPL14,-3.3340256,-14.277944,0.000855987892574681,0.032574018898430174
SBDS,-3.334351,-1.8474797,0.0008549869432319861,0.032574018898430174
SPEN,-3.334351,-0.749576,0.0008549869432319861,0.032574018898430174
SLC17A9,-3.335002,-2.0807223,0.0008529883000871302,0.03254401894110781
CLPP,-3.3356528,-2.6519775,0.0008509939905243264,0.03248898587689176
PGRMC2,-3.3356528,-2.0896163,0.0008509939905243264,0.03248898587689176
MRPL12,-3.3363035,-5.1476665,0.0008490040059902239,0.03245510768353538
UGT2B10,-3.336629,-4.3159256,0.0008480106329400854,0.032438197505641864
HSPA1A,-3.3379307,-2.390748,0.0008440479106584737,0.032307607607584096
NRDC,-3.3382561,-3.5799334,0.0008430599172498396,0.03229078550975801
SRSF10,-3.3402088,-4.9456387,0.0008371544472741201,0.03210637284106023
GPRC5C,-3.341185,-2.9385817,0.0008342161228583042,0.032014539212952
ATP5F1A,-3.3431375,-26.795506,0.0008283681528948258,0.03181085007235381
GCKR,-3.343463,-3.3218446,0.0008273971966127414,0.03179430350169196
RPS19,-3.34867,-30.006805,0.0008120047876923252,0.03122320173184009
C2orf72,-3.3499715,-4.7647367,0.0008081984217264128,0.03109715103727707
KMT2C,-3.350297,-0.6289964,0.0008072494206715806,0.0310809505526069
SLC35E3,-3.352575,-1.3529342,0.0008006353111752761,0.030866667170195483
RPAP2,-3.353226,-4.7210255,0.0007987548235016935,0.030814348924996522
TCAIM,-3.353226,-3.8667097,0.0007987548235016935,0.030814348924996522
FIS1,-3.357782,-6.128058,0.0007857057447978777,0.03035071994504663
OGT,-3.3590837,-1.5600145,0.000782013944191912,0.030247806106818566
SHC2,-3.3610363,-2.7524397,0.0007765064247196794,0.03007429817318916
SUN1,-3.3636396,-4.14311,0.0007692190682969111,0.02981166988192176
SDS,-3.3672194,-13.883757,0.0007593025937836741,0.029446734977631686
EGLN1,-3.367545,-2.9094527,0.000758407007259915,0.029431391244160315
HNRNPC,-3.3717754,-15.355191,0.0007468532917035529,0.029040457914523227
AADAC,-3.3734026,-4.393113,0.0007424532435508705,0.028888448412319724
HMOX2,-3.3734026,-8.770933,0.0007424532435508705,0.028888448412319724
KLC4,-3.3740535,-3.5239403,0.0007406999750640143,0.02885837692390372
CDK6,-3.3750298,-3.0139344,0.0007380772811988478,0.028775238108725943
BDH2,-3.3756804,-2.9049802,0.0007363336133119769,0.028726282184013307
EEF2,-3.3756804,-9.106749,0.0007363336133119769,0.028726282184013307
BRD2,-3.3763313,-2.9306824,0.0007345937722187936,0.02869644019278061
PTPRK,-3.3769822,-5.568416,0.000732857750256114,0.0286476333051643
SMARCA4,-3.378284,2.107798,0.000729397133137485,0.02853130181249418
TAF7,-3.3792603,-7.326702,0.0007268116387209019,0.028449069927858704
SLC25A13,-3.3802366,-4.8949537,0.0007242346601391543,0.02838594836377631
PHYKPL,-3.38284,-3.4795072,0.0007174041557509483,0.028155721766038883
TCP1,-3.385118,-36.237045,0.0007114766111205079,0.02794171320658059
ZCCHC2,-3.3909757,-2.21555,0.0006964426676685667,0.027369545958376852
UGGT1,-3.3916266,-2.7570605,0.0006947905792968664,0.027322859988781912
SSR4,-3.3942301,-16.847496,0.0006882185816618146,0.027100620670522428
DNAJC1,-3.3945556,-4.325496,0.0006874011568974079,0.02708655027212209
GSTZ1,-3.395857,-2.8599055,0.0006841404737555707,0.02697612169456828
ZEB1,-3.3978097,-4.8276825,0.0006792763969301433,0.026802279817210145
HIST1H1C,-3.398786,-3.5610125,0.0006768564321254849,0.026724707014907645
CSNK1A1,-3.398786,-6.4076786,0.0006768564321254849,0.026724707014907645
CLMN,-3.3991115,-16.247952,0.0006760515598589773,0.026724707014907645
MBL2,-3.4000878,-5.5841303,0.0006736422784712971,0.026651425358605686
DENND4A,-3.4004133,-10.097012,0.000672840960152991,0.026637624293346727
ACTN4,-3.4017148,-2.77272,0.0006696445403717406,0.026528919307997556
PPFIBP1,-3.40562,-7.2697864,0.0006601397892544031,0.0261699861235062
IBTK,-3.4059455,-1.5258161,0.0006593534158463267,0.0261564256003189
PLEC,-3.4082234,-2.019789,0.0006538731442883998,0.025991567862429503
PEX26,-3.4082234,-2.8789113,0.0006538731442883998,0.025991567862429503
MRPS7,-3.4085488,-2.51201,0.0006530937152681907,0.025991567862429503
HOOK2,-3.4088743,-2.8122115,0.0006523151503444275,0.025982268539090966
ARL6IP4,-3.4088743,-2.1594896,0.0006523151503444275,0.025982268539090966
TAPBP,-3.410827,-4.0637627,0.0006476618578487164,0.02583187911351893
HYOU1,-3.4196136,-2.6303353,0.0006271015762389765,0.025079802848633523
USF3,-3.422217,-4.242512,0.0006211272664230433,0.024857758106270944
G3BP2,-3.4228678,-6.4416323,0.0006196419857994357,0.02481518619320597
CXADR,-3.4254713,-6.0524907,0.0006137338483952788,0.024595310861150486
SRPRA,-3.4257967,-15.334329,0.0006129990281987508,0.024582597268433554
CYP4F2,-3.4261222,-33.645367,0.0006122650267640107,0.024569899199452835
KHK,-3.4264476,-3.6546412,0.0006115318432564092,0.02455721665245894
RBP5,-3.4277492,-6.328375,0.0006086072718309939,0.024456457401153996
WBP2,-3.4277492,-6.022395,0.0006086072718309939,0.024456457401153996
GLT8D1,-3.4280746,-5.170104,0.0006078781654658939,0.024456457401153996
ERP29,-3.4280746,-1.3852811,0.0006078781654658939,0.024456457401153996
SLIRP,-3.4310036,-0.20616071,0.0006013526908964833,0.024231097134206687
AIFM1,-3.435234,-6.12542,0.0005920420358788868,0.023872270309719223
SLC25A15,-3.435234,-3.1376786,0.0005920420358788868,0.023872270309719223
FDX1,-3.435234,-3.7719007,0.0005920420358788868,0.023872270309719223
AP2M1,-3.4355595,-37.43932,0.0005913314185226704,0.023872270309719223
GCHFR,-3.435885,-4.577162,0.0005906215952158159,0.023872270309719223
STOML2,-3.435885,-2.2038977,0.0005906215952158159,0.023872270309719223
F11,-3.4365358,-3.902038,0.000589204327502172,0.023872270309719223
CHDH,-3.4371867,-4.017773,0.0005877902262493282,0.02383141227224377
SELENOH,-3.4371867,-6.2667065,0.0005877902262493282,0.02383141227224377
RNF217,-3.4371867,-2.2578065,0.0005877902262493282,0.02383141227224377
STX17,-3.4430444,-17.6193,0.0005752047409213118,0.023369429329218514
PRDX4,-3.4433699,-2.5473497,0.0005745129580770977,0.023357443261048855
USP47,-3.4436953,1.3786188,0.0005738219499927545,0.023345472146560783
C5orf24,-3.4443462,-2.6947799,0.0005724422549260387,0.02330544643671915
RDH16,-3.4446716,-29.717682,0.0005717535663566632,0.023293517267416446
AFF1,-3.4462988,-6.1264215,0.0005683216814747647,0.02318579167596632
HERC2,-3.4469497,-6.7558675,0.0005669543064911664,0.023146047172770433
UACA,-3.4472752,-1.9700714,0.0005662717684818687,0.023134225545126723
TMED2,-3.4472752,-6.495945,0.0005662717684818687,0.023134225545126723
NRIP1,-3.4479258,-3.1107628,0.000564908987495101,0.023110626889393047
DFFA,-3.4482512,-4.029007,0.0005642287429465233,0.023098849859013785
PSME1,-3.4485767,-8.605391,0.0005635492613149421,0.023087087692143803
ARHGEF26,-3.4485767,-3.675873,0.0005635492613149421,0.023087087692143803
NORAD,-3.4498785,-0.98266083,0.0005608389482941987,0.02300807587880103
INTS10,-3.4505293,-2.7282414,0.0005594883489421777,0.022968674408804745
CAV2,-3.451831,-4.2863994,0.0005567962333621448,0.02287410625124178
TARDBP,-3.451831,-0.53837115,0.0005567962333621448,0.02287410625124178
CDC42BPA,-3.4521565,-5.484702,0.0005561250922471611,0.02287410625124178
APOOL,-3.452482,-3.5184348,0.0005554547046913336,0.022866866059565606
UBE2K,-3.452482,-0.10704457,0.0005554547046913336,0.022866866059565606
TM9SF3,-3.4531329,-11.241661,0.0005541161871571341,0.02284371144113479
FZD5,-3.4550853,0.10381503,0.0005501186395017882,0.02269480329885793
RALGAPA2,-3.4576888,-0.6265928,0.0005448303574667608,0.022492400521786964
SLC17A4,-3.4580142,-4.1998663,0.0005441726623924446,0.022481013778977692
ELOVL6,-3.4596415,-4.0817227,0.0005408952674957356,0.022361309267889016
TM7SF2,-3.4664755,-17.83913,0.0005273300122102659,0.021861913956914333
LRRFIP2,-3.4681025,-1.3259702,0.0005241472566300321,0.021745277658780822
GPBP1L1,-3.472984,-9.475249,0.0005147060809273217,0.021368650905635705
BOK,-3.472984,-3.9722362,0.0005147060809273217,0.021368650905635705
CDC37,-3.4739602,4.3556004,0.0005128369697083556,0.021321124581024642
ERGIC1,-3.4755874,-2.3683646,0.0005097358380033116,0.02120717228498583
APC,-3.4762383,-10.3606415,0.0005085002871257616,0.02117072977587948
CGNL1,-3.4778655,-7.169836,0.000505423613690249,0.02105752876004597
POLR2J3-1,-3.478191,-1.7893505,0.0005048103652931432,0.021046874082724747
SORBS1,-3.481445,-4.1099343,0.0004987159188166638,0.02082227385867872
NR1I3,-3.482096,-4.777483,0.0004975052913350484,0.02078647019225997
LCOR,-3.4824214,-8.886363,0.0004969010056765695,0.020775967474559405
CYP4F12,-3.4827468,-4.7260094,0.0004962974044567121,0.020765478465079347
F10,-3.4827468,-3.9149776,0.0004962974044567121,0.020765478465079347
IDI1,-3.485025,-8.203913,0.000492091300527131,0.02061880061354605
EBLN3P,-3.4856758,-3.035577,0.000490895676057569,0.020583353596516443
KIAA0319L,-3.4866521,-3.4424798,0.000489107317752338,0.02052298488672854
GBA3,-3.4879537,-5.1058555,0.0004867322901307224,0.020437895805988322
BBX,-3.488279,-3.5943317,0.000486140216065416,0.020427604939165626
PDIA5,-3.4902318,-3.5944605,0.0004826018536397228,0.020293407945550342
COA4,-3.4905572,-9.83392,0.0004820144670491693,0.020283196336801
NR2F6,-3.493486,-4.437196,0.00047675791278543606,0.0201051134138099
MT-TK,-3.4941368,-3.9553773,0.00047559707416916806,0.020070537459741165
CCSER2,-3.4954386,-3.635949,0.00047328330234193763,0.019987222387998473
CALU,-3.496415,-20.295954,0.0004715548690676725,0.01992852486863882
SMOC1,-3.496415,-29.07348,0.0004715548690676725,0.01992852486863882
AKAP7,-3.498042,-4.0498357,0.0004686872266500234,0.019835813826662028
ZFHX4,-3.4999945,-4.1872,0.00046526753228830426,0.01970525152936149
IRF1,-3.50032,-25.459225,0.0004646998515330011,0.019695378156765857
CAPN12,-3.5048761,-4.4381375,0.00045681987387170223,0.019375350125956134
LINC00472,-3.5058525,-4.3577943,0.0004551476102183961,0.019318341610351102
RPS2,-3.506178,-25.160929,0.00045459145964580786,0.019308657452632546
RABAC1,-3.5087812,-1.8834031,0.00045016503101715145,0.019134451535003396
C19orf66,-3.5152898,-1.849562,0.0004392743211108545,0.01868502838424567
MST1P2,-3.5156152,-2.5716739,0.0004387362952247382,0.018675636803962645
WDR33,-3.5165915,-4.783406,0.0004371259061528841,0.018620551443719453
MT2A,-3.5195203,-79.250114,0.00043232778534217295,0.018429497989206168
HABP2,-3.5204966,-5.285695,0.00043073936939707063,0.018375091794496774
NR3C1,-3.521473,-1.7556963,0.0004291564034988224,0.0183208393574878
ZNF326,-3.5224493,-7.6248617,0.0004275788704512699,0.0182667402782774
MMAB,-3.5247273,-2.8078547,0.00042391899152833656,0.018136708598308994
MCCC2,-3.5273306,-1.5596068,0.00041977209950933665,0.0179854319491373
UHRF1BP1L,-3.5289578,-4.627125,0.00041719956210312033,0.01790126692493491
ADH1A,-3.5322123,-4.59149,0.0004120985982632842,0.017708207649459518
IGF1,-3.5325377,-3.3843527,0.0004115917184989263,0.017699345849548423
MUC20-OT1,-3.532863,-7.317429,0.00041108542110470704,0.017690496155288088
ERG28,-3.53449,-3.6769912,0.00040856264816199197,0.017594793780026676
ZNF644,-3.5354664,-1.735648,0.00040705593353292677,0.017542739975902926
PPP4R2,-3.5364428,-1.5600145,0.00040555441056826176,0.017490833809636317
SORD,-3.537419,-9.57974,0.00040405806280538383,0.01743907489542005
SARS,-3.5393715,-8.203813,0.00040108082726888263,0.017335997284375272
CYP2A7,-3.5406733,-29.849924,0.0003991074029668472,0.017263374586817266
NRBP2,-3.5406733,-3.5984378,0.0003991074029668472,0.017263374586817266
6-Mar,-3.541975,-5.194152,0.0003971430531664985,0.017216356067681713
RBL2,-3.5439277,-1.2864646,0.0003942134591648103,0.017101950140775524
CBR4,-3.5439277,-2.9167662,0.0003942134591648103,0.017101950140775524
CLPX,-3.5475073,-2.2092354,0.0003888949138425156,0.01689612072170398
WWP1,-3.5481582,-1.3434495,0.0003879351391343694,0.016866869749512795
HDAC6,-3.5484836,-7.114176,0.00038745608228659507,0.01685849191737757
FEM1B,-3.5523887,-2.3899624,0.0003817503576521628,0.016622517422324574
TRIR,-3.5543413,-15.46233,0.0003789270355436379,0.016511794657626915
ENTPD5,-3.5543413,-2.7249913,0.0003789270355436379,0.016511794657626915
NDUFA5,-3.5546668,6.182073,0.000378458383625081,0.016511794657626915
NOP53,-3.5553176,-2.2436512,0.00037752270467127113,0.016487211887238673
ACSS3,-3.5582466,-14.799056,0.00037333884600175684,0.016316598265867427
DCAF11,-3.5588973,-1.9544107,0.0003724150048725565,0.016288314514745467
TMEM30A,-3.560199,-1.832807,0.0003705737304208685,0.016231901421039086
TTC36,-3.5611753,-6.535845,0.000369198363496029,0.016183698927037398
HMGCL,-3.5628026,-28.433214,0.00036691668548757107,0.0161076698543276
HNF4A,-3.5628026,-3.5666132,0.00036691668548757107,0.0161076698543276
ST3GAL6,-3.5634534,-3.2390914,0.00036600771117115474,0.016091765464261297
HADHA,-3.5637789,-26.556892,0.0003655540139490507,0.016083830195202254
ETFDH,-3.5647552,-5.0912223,0.00036419607528313244,0.01603606802686463
CGGBP1,-3.5650806,-10.193783,0.00036374447819110064,0.01603606802686463
RUFY3,-3.5673585,-1.5022253,0.0003605979289301171,0.015925281377431353
TUFM,-3.567684,-4.3073115,0.0003601505052536434,0.015917462645857347
SLTM,-3.5689857,-4.237878,0.00035836599670634303,0.01585049303238348
NMT2,-3.5702875,-5.870548,0.00035658975942332217,0.015783788825000734
PPDPF,-3.5709383,-2.0321467,0.00035570473145628723,0.015756461656005742
PLS3,-3.5709383,-9.287589,0.00035570473145628723,0.015756461656005742
PRPF40A,-3.5712638,-16.881145,0.00035526298821282365,0.015756461656005742
DNAJB1,-3.5715892,-16.88658,0.00035482175806278774,0.01575290867055529
CTNND1,-3.5725653,-1.5672038,0.0003535011406829465,0.015706122378871746
PSD3,-3.5741925,-2.641348,0.0003513103224216703,0.015620573021875929
GHR,-3.576796,-3.383481,0.0003478314097609836,0.015477577545449058
MFSD2A,-3.577447,-1.7609793,0.0003469667307017947,0.015462476484795347
MTERF4,-3.5784233,-3.4054663,0.0003456734813683189,0.01541651352132798
GSTK1,-3.5800502,-1.8959131,0.0003435280812669476,0.015332447417881128
MRPS33,-3.5829792,-16.86268,0.00033969771843934954,0.015184513807535693
KIF21A,-3.5849319,-3.3148746,0.0003371663814452126,0.015082815255075734
MOCS2,-3.5855825,-5.2750587,0.0003363265318770827,0.015056686640002936
PDLIM5,-3.585908,-2.391836,0.00033590734148596964,0.015049364682860755
PHACTR4,-3.5862334,-4.7541723,0.00033548863998811464,0.015042053492841058
LARS,-3.5868843,-1.1775496,0.0003346527015690991,0.015016009558973219
AFF4,-3.5894878,-19.200697,0.00033132839869373513,0.014900918893124665
CEMIP2,-3.5898132,-11.960024,0.0003309150404245778,0.014893706750607716
LMNA,-3.590464,-16.947023,0.00033008977121468705,0.014867930245913258
SIGMAR1,-3.5907896,-3.9453654,0.00032967785923485,0.014860746993227886
RBM26,-3.597949,-2.6047177,0.0003207365899509602,0.01447987963988729
NCKAP1,-3.5992506,-5.731323,0.0003191354919852876,0.01444081968729737
WNK3,-3.6012032,-5.845356,0.0003167478673148283,0.014343805345249186
DPM3,-3.6028304,-2.2550604,0.0003147709645470175,0.014265255337092317
COPB2,-3.6031559,-2.2589927,0.0003143769726373597,0.014258376255132023
CLUH,-3.6031559,-2.5421748,0.0003143769726373597,0.014258376255132023
SLC35A3,-3.6031559,-8.840589,0.0003143769726373597,0.014258376255132023
C19orf53,-3.6054337,-7.1273804,0.00031163192931677955,0.014166619057049277
FUOM,-3.6057591,-0.9321702,0.00031124161715900166,0.01415980989347019
KLB,-3.60641,-6.44379,0.0003104623655429627,0.014135281871240692
HAAO,-3.6067355,-4.449835,0.00031007342509406917,0.014128500414309483
TMOD3,-3.607061,-1.4141878,0.0003096849408916471,0.014121729256616007
CSDE1,-3.6122677,-2.1546676,0.00030353084145753434,0.013851829950856626
HNRNPH3,-3.6148713,-3.3031528,0.00030049691649614447,0.013724013556344472
SLC43A1,-3.6151967,-6.767909,0.0003001196791212525,0.013717426638096379
PQLC1,-3.6194272,3.5018163,0.0002952557819579673,0.013505600531364053
SLAIN2,-3.620729,3.518377,0.0002937741161643926,0.013448275442144473
GTF2I,-3.6210544,-3.833903,0.00029340478948000956,0.013441820977967442
SLC40A1,-3.6213799,-2.2824125,0.00029303589775314063,0.013435376402435662
SMIM12,-3.6213799,-9.774751,0.00029303589775314063,0.013435376402435662
ELP2,-3.6220307,-17.20471,0.000292299417279486,0.013422516922966725
BANF1,-3.625285,-17.212309,0.00028864295192609896,0.013275320765538631
OSBPL9,-3.6256104,-4.486159,0.0002882796717519825,0.013268979105581868
RNPC3,-3.6265867,-6.022463,0.0002871923996100957,0.013239637090874185
MBTPS1,-3.6301665,-2.271975,0.0002832385168919749,0.013067595211152479
ABI2,-3.6317935,-2.4876559,0.00028145820972524563,0.012995642985509969
CISD3,-3.6324444,-3.4094825,0.00028074902716292935,0.012973073178243054
DHRS3,-3.6337461,-7.6714244,0.00027933568240949596,0.012917903867593896
PCK2,-3.634397,-3.7719867,0.0002786315129143957,0.01289546946955226
TOMM70,-3.6347225,-3.111051,0.0002782800522930532,0.012889336489765571
CDO1,-3.6366751,-6.404531,0.0002761799977284526,0.012802138949822049
RBBP4,-3.6370006,-10.242273,0.00027583143593451395,0.012796057236772922
SCAND1,-3.6370006,-6.8876786,0.00027583143593451395,0.012796057236772922
CDK12,-3.6370006,-1.5992172,0.00027583143593451395,0.012796057236772922
RBCK1,-3.6370006,-5.5191064,0.00027583143593451395,0.012796057236772922
TMEM106B,-3.6415565,-2.1153245,0.000270994658747522,0.012611427320526974
C8G,-3.6425328,-12.557255,0.00026996860219464673,0.012573616781011751
