ori_tissue,ori_cell_type,prompt,corrected_tissue,corrected_cell,reason,status
liver,liver-derived lymphocytes,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: liver-derived lymphocytes

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t lymphocytes' (相似度: 0.34)
  候选细胞 2: cell_ontology_class='liver dendritic cell', free_annotation='dendritic cell' (相似度: 0.21)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型为 ""liver-derived lymphocytes""，其中 ""lymphocytes"" 表明其属于淋巴细胞类别。在候选匹配中，""t lymphocytes""（对应 cell_ontology_class='t cell'）是淋巴细胞的一种，且与原始细胞类型的语义最为接近。虽然相似度仅为 0.34，但它是唯一明确属于淋巴细胞类别的选项。其他候选细胞类型（如 dendritic cell）与原始数据的语义差距较大，因此选择 ""t cell"" 作为修正结果。组织类型保持不变，因为原始组织和候选组织一致。",found
liver,tissue-resident nk (trnk) cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: tissue-resident nk (trnk) cells

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='macrophage', free_annotation='tissue resident macrophage' (相似度: 0.57)
  候选细胞 2: cell_ontology_class='nk cell', free_annotation='nk cells' (相似度: 0.32)
  候选细胞 3: cell_ontology_class='nk cell', free_annotation='uterine nk cells' (相似度: 0.27)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.21)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='natural killer cells' (相似度: 0.19)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"nk cell
```","原始细胞类型为 ""tissue-resident nk (trnk) cells""，与候选匹配中的 ""nk cell"" 类型最为接近。虽然没有完全一致的 free_annotation 描述，但 ""nk cell"" 是原始细胞类型的上位概念，并且在候选匹配中具有最高的相似度（0.32）。此外，原始组织 ""liver"" 与候选组织 ""liver"" 完全一致，无需修正。",found
liver,tissue-resident nk (trnk) cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: tissue-resident nk (trnk) cells

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='macrophage', free_annotation='tissue resident macrophage' (相似度: 0.57)
  候选细胞 2: cell_ontology_class='nk cell', free_annotation='nk cells' (相似度: 0.32)
  候选细胞 3: cell_ontology_class='nk cell', free_annotation='uterine nk cells' (相似度: 0.27)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.21)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='natural killer cells' (相似度: 0.19)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"nk cell
```","原始细胞类型为 ""tissue-resident nk (trnk) cells""，明确指向组织驻留型自然杀伤细胞（NK细胞）。在候选匹配中，虽然没有完全一致的描述，但候选细胞 2、3、4 和 5 的 cell_ontology_class 都是 'nk cell'，与原始细胞类型存在包含关系。根据优先选择最匹配组合的原则，候选细胞 2 的 free_annotation='nk cells' 是最接近的描述。因此，修正结果采用其对应的 cell_ontology_class='nk cell'。组织类型保持不变，因为原始组织和候选组织一致。",found
liver,cd8+ tissue-resident memory t (trm) cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: cd8+ tissue-resident memory t (trm) cells

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='macrophage', free_annotation='tissue resident macrophage' (相似度: 0.57)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.31)
  候选细胞 3: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.31)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.18)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='t lymphocytes' (相似度: 0.17)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型为 ""cd8+ tissue-resident memory t (trm) cells""，属于 T 细胞的一种特定亚型。在候选匹配中，虽然没有完全一致的描述，但多个候选细胞类型标注为 ""t cell""（T 细胞），且 free_annotation 中的描述如 ""t-cells""、""t cells"" 和 ""t lymphocytes"" 都与原始细胞类型存在包含关系或发育关系。因此，最合适的修正是选择 cell_ontology_class='t cell' 作为细胞类型，同时保持组织类型不变。",found
liver,cd8+ tissue-resident memory t (trm) cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: cd8+ tissue-resident memory t (trm) cells

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='macrophage', free_annotation='tissue resident macrophage' (相似度: 0.57)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.31)
  候选细胞 3: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.31)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.18)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='t lymphocytes' (相似度: 0.17)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型为 ""cd8+ tissue-resident memory t (trm) cells""，属于 T 细胞的一种特定亚型。在候选匹配中，虽然没有完全一致的细胞类型，但多个候选细胞（如 ""t cell""）与原始细胞类型存在包含关系，因为 TRM 细胞是 T 细胞的一个子集。根据优先选择最匹配的组织-细胞类型组合的原则，选择 ""t cell"" 作为修正结果。此外，原始组织 ""liver"" 与候选组织一致，无需修正。",found
liver,mucosal-associated invariant t (mait) cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: mucosal-associated invariant t (mait) cells

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.67)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.67)
  候选细胞 3: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.40)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t lymphocytes' (相似度: 0.37)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='alpha-beta t cell' (相似度: 0.29)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```",原始细胞类型为 mucosal-associated invariant t (MAIT) cells，这是一种特殊的 T 细胞亚群。在候选匹配中，所有候选细胞类型的 cell_ontology_class 都是 't cell'，这与 MAIT 细胞的广义分类一致（T 细胞的子集）。尽管没有精确匹配的 free_annotation，但根据包含关系和发育关系，MAIT 细胞属于 T 细胞的一种，因此选择 cell_ontology_class='t cell' 作为修正结果最为合适。组织类型 liver 在原始数据和候选匹配中一致，无需修改。,found
liver,mucosal-associated invariant t (mait) cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: mucosal-associated invariant t (mait) cells

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.67)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.67)
  候选细胞 3: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.40)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t lymphocytes' (相似度: 0.37)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='alpha-beta t cell' (相似度: 0.29)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```",原始细胞类型为 mucosal-associated invariant t (MAIT) cells，这是一种特殊的 T 细胞亚型。在候选匹配中，所有细胞类型的 cell_ontology_class 都是 't cell'，这与 MAIT 细胞的广义分类一致。虽然没有精确匹配的 free_annotation，但根据包含关系（MAIT 细胞属于 T 细胞的一种），最合适的修正是使用 cell_ontology_class='t cell'。组织类型 liver 与原始数据一致，无需修改。,found
liver,γδ t cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: γδ t cells

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.81)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.81)
  候选细胞 3: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.28)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t lymphocytes' (相似度: 0.26)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='alpha-beta t cell' (相似度: 0.20)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```",原始细胞类型为“γδ t cells”，属于T细胞的一个亚型。候选匹配中没有直接提到“γδ t cells”，但所有候选细胞类型的cell_ontology_class均为“t cell”，且free_annotation的描述（如“t cells”、“t-cells”等）均与T细胞相关，表明它们是广义上的T细胞类别。根据规则，原始细胞类型与候选细胞类型存在包含关系（γδ T细胞是T细胞的一种），因此选择相似度最高的候选细胞类型进行修正。,found
liver,γδ t cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: γδ t cells

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.81)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.81)
  候选细胞 3: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.28)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t lymphocytes' (相似度: 0.26)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='alpha-beta t cell' (相似度: 0.20)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```",原始细胞类型为“γδ t cells”，虽然候选匹配中没有完全一致的“γδ t cell”条目，但所有候选细胞类型的`cell_ontology_class`均为“t cell”，与原始细胞类型存在包含关系（γδ T细胞是T细胞的一个亚群）。因此，选择相似度最高的候选细胞类型（free_annotation='t cells' 或 't-cells'）作为修正结果。组织类型“liver”与候选组织匹配一致，无需修正。,found
liver,immune cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: immune cells

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.35)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.35)
  候选细胞 3: cell_ontology_class='endothelial cell', free_annotation='endothelial cells' (相似度: 0.33)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cells' (相似度: 0.32)
  候选细胞 5: cell_ontology_class='plasma cell', free_annotation='plasma cells' (相似度: 0.29)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型为 ""immune cells""，这是一个广义的免疫细胞类别，涵盖了多种免疫相关细胞类型。在候选匹配中，虽然没有直接标注为 ""immune cells"" 的选项，但 T 细胞 (t cell)、NK 细胞 (nk cell) 和浆细胞 (plasma cell) 都属于免疫细胞的子集。因此，这些候选细胞类型与原始数据存在包含关系，可以认为是匹配的。其中，T 细胞的相似度最高 (0.35)，且有两个独立的 T 细胞条目进一步验证了其可靠性。因此，选择 T 细胞作为最合适的修正结果。组织类型保持不变，因为原始组织和候选组织一致。",found
liver,trm cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: trm cell

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.35)
  候选细胞 2: cell_ontology_class='endothelial cell', free_annotation='enodthelial cell' (相似度: 0.33)
  候选细胞 3: cell_ontology_class='endothelial cell', free_annotation='endothelial cell' (相似度: 0.33)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.31)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='natural killer cell' (相似度: 0.29)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型 ""trm cell""（组织驻留记忆T细胞）与候选匹配中的 ""t cell"" 存在包含关系，因为组织驻留记忆T细胞是T细胞的一种亚型。尽管相似度较低（0.35），但这是最接近的匹配。其他候选细胞类型（如内皮细胞和NK细胞）与原始细胞类型无直接关联，因此不适用。",found
liver,trm cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: trm cell

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.35)
  候选细胞 2: cell_ontology_class='endothelial cell', free_annotation='enodthelial cell' (相似度: 0.33)
  候选细胞 3: cell_ontology_class='endothelial cell', free_annotation='endothelial cell' (相似度: 0.33)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.31)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='natural killer cell' (相似度: 0.29)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型 ""trm cell""（组织驻留记忆T细胞）与候选匹配中的 ""t cell"" 存在包含关系，因为组织驻留记忆T细胞是T细胞的一种亚型。尽管相似度较低（0.35），但这是最合适的匹配。其他候选细胞类型（如内皮细胞和NK细胞）与原始细胞类型无直接关联，因此不予考虑。",found
liver,trm cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: trm cell

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.35)
  候选细胞 2: cell_ontology_class='endothelial cell', free_annotation='enodthelial cell' (相似度: 0.33)
  候选细胞 3: cell_ontology_class='endothelial cell', free_annotation='endothelial cell' (相似度: 0.33)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.31)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='natural killer cell' (相似度: 0.29)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型 ""trm cell""（组织驻留记忆T细胞，Tissue-resident memory T cell）是一种特殊的T细胞亚型。在候选匹配中，虽然没有直接提到 ""trm cell""，但候选细胞 1 的 ""t cell"" 是其更广义的上位概念（包含关系），且相似度最高（0.35）。因此，选择 ""t cell"" 作为修正后的细胞类型，并使用其对应的 cell_ontology_class。组织类型 ""liver"" 在原始数据和候选匹配中一致，无需修正。",found
liver,trm cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: trm cell

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.35)
  候选细胞 2: cell_ontology_class='endothelial cell', free_annotation='enodthelial cell' (相似度: 0.33)
  候选细胞 3: cell_ontology_class='endothelial cell', free_annotation='endothelial cell' (相似度: 0.33)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.31)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='natural killer cell' (相似度: 0.29)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型 ""trm cell""（组织驻留记忆T细胞）与候选匹配中的 ""t cell""（T细胞）具有包含关系，因为组织驻留记忆T细胞是T细胞的一种亚型。尽管相似度较低（0.35），但这是最合适的匹配。原始组织 ""liver"" 与候选组织一致，无需修正。",found
liver,trm cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: trm cell

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.35)
  候选细胞 2: cell_ontology_class='endothelial cell', free_annotation='enodthelial cell' (相似度: 0.33)
  候选细胞 3: cell_ontology_class='endothelial cell', free_annotation='endothelial cell' (相似度: 0.33)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.31)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='natural killer cell' (相似度: 0.29)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型 ""trm cell""（组织驻留记忆T细胞）与候选匹配中的 ""t cell"" 存在包含关系，因为组织驻留记忆T细胞是T细胞的一种亚型。尽管相似度较低（0.35），但这是最接近的匹配。原始组织 ""liver"" 与候选组织一致，无需修正。",found
liver,trm cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: trm cell

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.35)
  候选细胞 2: cell_ontology_class='endothelial cell', free_annotation='enodthelial cell' (相似度: 0.33)
  候选细胞 3: cell_ontology_class='endothelial cell', free_annotation='endothelial cell' (相似度: 0.33)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.31)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='natural killer cell' (相似度: 0.29)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型 ""trm cell""（组织驻留记忆T细胞）与候选匹配中的 ""t cell""（T细胞）具有包含关系，因为组织驻留记忆T细胞是T细胞的一种亚型。尽管相似度较低（0.35），但这是最合适的匹配。原始组织 ""liver"" 与候选组织一致，无需修正。",found
liver,trm cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: trm cell

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.35)
  候选细胞 2: cell_ontology_class='endothelial cell', free_annotation='enodthelial cell' (相似度: 0.33)
  候选细胞 3: cell_ontology_class='endothelial cell', free_annotation='endothelial cell' (相似度: 0.33)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.31)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='natural killer cell' (相似度: 0.29)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"t cell
```","原始细胞类型 ""trm cell""（组织驻留记忆T细胞）与候选匹配中的 ""t cell"" 存在包含关系，因为 TRM 细胞是 T 细胞的一种亚型。尽管相似度较低 (0.35)，但这是最接近的匹配。其他候选细胞类型（如 endothelial cell 和 nk cell）与原始细胞类型无直接关联，因此不适用。",found
