original,corrected,candidates,reason
TRDG2,TRDG2,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","原始标记""TRDG2""在候选信息列表中没有找到任何匹配的'symbol'、'alias_symbol'或'prev_symbol'。因此，无法将其标准化为候选信息中的任何基因符号。"
HUC/D,HUC/D,"[{'symbol': 'ELAVL3', 'alias_symbol': 'HUC PLE21 DKFZp547J036 HUCL MGC20653', 'prev_symbol': '', 'name': 'ELAV like RNA binding protein 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'APOD', 'alias_symbol': 'Apo-D', 'prev_symbol': '', 'name': 'apolipoprotein D', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SNAR-D', 'alias_symbol': '', 'prev_symbol': '', 'name': 'small NF90 (ILF3) associated RNA D', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SFTPD', 'alias_symbol': 'SP-D COLEC7', 'prev_symbol': 'SFTP4', 'name': 'surfactant protein D', 'alias_name': '', 'prev_name': ''}, {'symbol': 'VEGFD', 'alias_symbol': 'VEGF-D', 'prev_symbol': 'FIGF', 'name': 'vascular endothelial growth factor D', 'alias_name': '', 'prev_name': ''}]","在候选信息中，没有一个条目的symbol、alias_symbol、prev_symbol、name、alias_name或prev_name字段与原始标记""HUC/D""完全匹配。虽然候选信息中的'ELAVL3'有一个别名'HUC'，但这并不足以确认其与'HUC/D'的关联性，因为'/D'部分无法被解释或匹配。因此，无法找到合适的标准化结果。"
SNGC,SNGC,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，未找到与原始标记""SNGC""相匹配的'symbol'、'alias_symbol'、'prev_symbol'或其他相关信息。因此无法将""SNGC""标准化为候选信息中的任何结果。"
OTX2/RCVRN,OTX2/RCVRN,"[{'symbol': 'OTX2-AS1', 'alias_symbol': 'OTX2OS1', 'prev_symbol': '', 'name': 'OTX2 antisense RNA 1 (head to head)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'RCVRN', 'alias_symbol': '', 'prev_symbol': 'RCV1', 'name': 'recoverin', 'alias_name': '', 'prev_name': ''}, {'symbol': 'OTX2P2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'OTX2 pseudogene 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'OTX2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'orthodenticle homeobox 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'OTX2P1', 'alias_symbol': '', 'prev_symbol': 'OTX2P', 'name': 'OTX2 pseudogene 1', 'alias_name': '', 'prev_name': ''}]","原始标记""OTX2/RCVRN""由两个部分组成，分别是""OTX2""和""RCVRN""。在候选信息列表中，可以找到与这两个部分分别匹配的标准化结果：""OTX2""的标准化结果为""OTX2""，""RCVRN""的标准化结果为""RCVRN""。因此，原始标记可以被修正为这两个标准化符号的组合。"
AP2A/HUC/D,ELAVL3,"[{'symbol': 'ELAVL3', 'alias_symbol': 'HUC PLE21 DKFZp547J036 HUCL MGC20653', 'prev_symbol': '', 'name': 'ELAV like RNA binding protein 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'APOD', 'alias_symbol': 'Apo-D', 'prev_symbol': '', 'name': 'apolipoprotein D', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SNAR-D', 'alias_symbol': '', 'prev_symbol': '', 'name': 'small NF90 (ILF3) associated RNA D', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SFTPD', 'alias_symbol': 'SP-D COLEC7', 'prev_symbol': 'SFTP4', 'name': 'surfactant protein D', 'alias_name': '', 'prev_name': ''}, {'symbol': 'VEGFD', 'alias_symbol': 'VEGF-D', 'prev_symbol': 'FIGF', 'name': 'vascular endothelial growth factor D', 'alias_name': '', 'prev_name': ''}]","原始标记""AP2A/HUC/D""中包含""HUC""，这与候选信息列表中第一个条目{'symbol': 'ELAVL3', 'alias_symbol': 'HUC PLE21 DKFZp547J036 HUCL MGC20653'}的'alias_symbol'字段中的'HUC'匹配。因此，可以认为该候选信息最符合原始标记。"
AP2A,AP2A,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，所有条目的符号、别名符号、先前符号均未与原始标记""AP2A""匹配。因此无法找到合适的标准化结果，返回原始标记名称。"
BRN3,BRN3,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，没有任何一个条目的symbol、alias_symbol、prev_symbol或name与原始标记""BRN3""相匹配。因此，无法找到合适的标准化结果。"
NRL-GFP,NRL,"[{'symbol': 'NRL', 'alias_symbol': 'D14S46E RP27 NRL-MAF', 'prev_symbol': '', 'name': 'neural retina leucine zipper', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第一个候选信息的'symbol'为'NRL'，并且其'alias_symbol'中包含'NRL-MAF'，这与原始标记中的'NRL'部分高度相关。虽然没有完全匹配'NRL-GFP'，但'NRL'是与之最接近的标准化结果。其他候选信息与原始标记无明显关联。
NFI,NFIC,"[{'symbol': 'NFIA', 'alias_symbol': 'NFI-L KIAA1439', 'prev_symbol': '', 'name': 'nuclear factor I A', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NFIB', 'alias_symbol': 'NFI-RED NFIB2 NFIB3', 'prev_symbol': '', 'name': 'nuclear factor I B', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NFIC', 'alias_symbol': 'CTF NF-I CTF5', 'prev_symbol': 'NFI', 'name': 'nuclear factor I C', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP1', 'alias_symbol': '', 'prev_symbol': 'MTHSP1', 'name': 'mitochondrially encoded major H-strand promoter', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，'NFIC'的'prev_symbol'字段包含'NFI'，这表明'NFI'是'NFIC'的一个先前符号。因此，根据标准化规则，应该选择'NFIC'作为标准化结果。
family,family,"[{'symbol': 'PRAMEF1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'PRAME family member 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SLC2AXP1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'solute carrier family 2 pseudogene 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PRAMEF6', 'alias_symbol': '', 'prev_symbol': '', 'name': 'PRAME family member 6', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SSX5', 'alias_symbol': '', 'prev_symbol': '', 'name': 'SSX family member 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PRAMEF7', 'alias_symbol': '', 'prev_symbol': '', 'name': 'PRAME family member 7', 'alias_name': '', 'prev_name': ''}]","原始标记""family""是一个非常宽泛的词汇，无法明确指向某个具体的基因。候选信息列表中的所有条目都包含""family""这个关键词，但没有进一步的信息可以确定哪一个条目与原始标记最匹配。因此，无法从候选信息中选择一个合适的标准化结果。"
genes,genes,"[{'symbol': 'MIR142HG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MIR142 host genes', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'cellular repressor of E1A stimulated genes 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG1', 'alias_symbol': '', 'prev_symbol': 'CREG', 'name': 'cellular repressor of E1A stimulated genes 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OHR', 'alias_symbol': '', 'prev_symbol': 'MTOHR', 'name': 'mitochondrially encoded heavy strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","原始标记""genes""是一个非常通用的术语，没有明确指向某个特定基因。在候选信息列表中，没有任何一个条目的symbol、alias_symbol、prev_symbol、name、alias_name或prev_name与""genes""直接匹配。因此，无法从候选信息中找到合适的标准化结果。"
SWS-OPN,SPP1,"[{'symbol': 'PNPLA6', 'alias_symbol': 'NTE sws iPLA2delta SPG39', 'prev_symbol': '', 'name': 'patatin like domain 6, lysophospholipase ', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SPP1', 'alias_symbol': 'BSPI ETA-1 lnc-PKD2-2-3', 'prev_symbol': 'BNSP OPN', 'name': 'secreted phosphoprotein 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP1', 'alias_symbol': '', 'prev_symbol': 'MTHSP1', 'name': 'mitochondrially encoded major H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，'SPP1'的'prev_symbol'包含'OPN'，与原始标记'SWS-OPN'中的'OPN'部分匹配。虽然'SWS'未直接出现在任何字段中，但基于'OPN'的匹配，可以认为'SPP1'是最接近的标准化结果。
GIF,CBLIF,"[{'symbol': 'MT3', 'alias_symbol': 'GIF', 'prev_symbol': '', 'name': 'metallothionein 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MIF', 'alias_symbol': 'GIF', 'prev_symbol': 'GLIF', 'name': 'macrophage migration inhibitory factor', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CBLIF', 'alias_symbol': 'TCN3 IF IFMH INF', 'prev_symbol': 'GIF', 'name': 'cobalamin binding intrinsic factor', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，有三个条目（MT3、MIF、CBLIF）与原始标记""GIF""相关联。其中，MT3 和 MIF 的 'alias_symbol' 字段包含 ""GIF""，而 CBLIF 的 'prev_symbol' 字段包含 ""GIF""。在这三个选项中，CBLIF 的 'prev_symbol' 为 ""GIF""，这表明它曾经使用过 ""GIF"" 作为其符号，因此它最有可能是原始标记 ""GIF"" 的标准化结果。"
Immunoglobulin,Immunoglobulin,"[{'symbol': 'IGHJ1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'immunoglobulin heavy joining 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'IGHJ2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'immunoglobulin heavy joining 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'IGHJ3', 'alias_symbol': '', 'prev_symbol': '', 'name': 'immunoglobulin heavy joining 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'IGHJ4', 'alias_symbol': '', 'prev_symbol': '', 'name': 'immunoglobulin heavy joining 4', 'alias_name': '', 'prev_name': ''}, {'symbol': 'IGLJ1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'immunoglobulin lambda joining 1', 'alias_name': '', 'prev_name': ''}]","原始标记""Immunoglobulin""是一个广义的术语，涵盖了免疫球蛋白相关的基因家族。然而，在候选信息列表中，没有一个具体的基因符号能够完全匹配这个广义术语。每个候选信息都指向特定的免疫球蛋白基因（如IGHJ1、IGHJ2等），但这些是具体的基因成员，而不是整个免疫球蛋白家族的通用名称。因此，无法确定哪一个具体基因符号是最佳匹配。"
genes,genes,"[{'symbol': 'MIR142HG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MIR142 host genes', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'cellular repressor of E1A stimulated genes 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG1', 'alias_symbol': '', 'prev_symbol': 'CREG', 'name': 'cellular repressor of E1A stimulated genes 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OHR', 'alias_symbol': '', 'prev_symbol': 'MTOHR', 'name': 'mitochondrially encoded heavy strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","原始标记""genes""是一个非常通用的词汇，无法明确指向任何一个具体的基因符号。候选信息列表中没有一个条目能够通过其'symbol'、'alias_symbol'、'prev_symbol'、'name'等字段与""genes""形成明确的匹配关系。因此，无法找到合适的标准化结果。"
IL3RA CD123 ,IL3RA,"[{'symbol': 'IL3RA', 'alias_symbol': 'CD123', 'prev_symbol': '', 'name': 'interleukin 3 receptor subunit alpha', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-LIPCAR', 'alias_symbol': 'uc022bqs.1 LIPCAR', 'prev_symbol': '', 'name': 'mitochondrially encoded long non-coding cardiac associated RNA', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND6', 'alias_symbol': 'NAD6 ND6', 'prev_symbol': 'MTND6', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第一个候选信息的'symbol'为'IL3RA'，其'alias_symbol'为'CD123'，与原始标记""IL3RA CD123""完全匹配。因此，选择该候选信息的'symbol'作为标准化结果。"
CLEC4C CD303 ,CLEC4C,"[{'symbol': 'CLEC4C', 'alias_symbol': 'HECL DLEC BDCA2 CD303', 'prev_symbol': 'CLECSF11 CLECSF7', 'name': 'C-type lectin domain family 4 member C', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-LIPCAR', 'alias_symbol': 'uc022bqs.1 LIPCAR', 'prev_symbol': '', 'name': 'mitochondrially encoded long non-coding cardiac associated RNA', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第一个条目包含与原始标记 ""CLEC4C CD303"" 高度匹配的信息。其 'symbol' 为 'CLEC4C'，并且在 'alias_symbol' 中明确列出了 'CD303'，这与原始标记中的内容完全一致。因此可以确定该候选信息是最佳匹配。"
CD8,CD8A,"[{'symbol': 'CD8A', 'alias_symbol': 'p32 CD8alpha', 'prev_symbol': 'CD8', 'name': 'CD8 subunit alpha', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CD8B', 'alias_symbol': 'Ly-3 LYT3 P37 CD8beta', 'prev_symbol': 'CD8B1', 'name': 'CD8 subunit beta', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ATT', 'alias_symbol': '', 'prev_symbol': 'MTATT', 'name': 'mitochondrially encoded membrane attachment site', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-CO1', 'alias_symbol': 'COX1 COI', 'prev_symbol': 'MTCO1', 'name': 'mitochondrially encoded cytochrome c oxidase I', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第一个候选信息的'prev_symbol'字段为""CD8""，与原始标记""CD8""完全匹配。根据规则，应选择其'symbol'字段""CD8A""作为标准化结果。"
Treg,Treg,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，没有任何一个条目的symbol、alias_symbol、prev_symbol或name与原始标记""Treg""相匹配。因此无法找到合适的标准化结果。"
B,HLA-B,"[{'symbol': 'SNRPB', 'alias_symbol': ""COD SmB/SmB' Sm-B/B' snRNP-B"", 'prev_symbol': 'SNRPB1', 'name': 'small nuclear ribonucleoprotein polypeptides B and B1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'OR1B1', 'alias_symbol': 'OR9-B', 'prev_symbol': '', 'name': 'olfactory receptor family 1 subfamily B member 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'HLA-B', 'alias_symbol': '', 'prev_symbol': 'AS', 'name': 'major histocompatibility complex, class I, B', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SFTPB', 'alias_symbol': 'SP-B', 'prev_symbol': 'SFTP3', 'name': 'surfactant protein B', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SPIB', 'alias_symbol': 'SPI-B', 'prev_symbol': '', 'name': 'Spi-B transcription factor', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，""HLA-B""的'symbol'与原始标记""B""最匹配。虽然其他候选信息中包含类似的字符（如""OR1B1""中的""B""），但它们并不直接对应原始标记""B""，且语义上关联性较弱。而""HLA-B""是一个明确的基因符号，并且其名称和别名未表明它是其他基因的变体或相关形式，因此更符合标准化的要求。"
TNFRSF18 GITR ,TNFRSF18,"[{'symbol': 'TNFRSF18', 'alias_symbol': 'AITR GITR CD357', 'prev_symbol': '', 'name': 'TNF receptor superfamily member 18', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP1', 'alias_symbol': '', 'prev_symbol': 'MTHSP1', 'name': 'mitochondrially encoded major H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息中，第一个条目{'symbol': 'TNFRSF18', 'alias_symbol': 'AITR GITR CD357'}的别名包含了原始标记中的""TNFRSF18""和""GITR""，因此可以确认该条目与原始标记最匹配。"
CD45RO,CD45RO,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，没有任何一个条目与""CD45RO""相关。""CD45RO""是一个已知的免疫学标记，通常指代蛋白酪氨酸磷酸酶受体C（PTPRC）的一种亚型，但候选信息中没有与此相关的符号、别名或名称。因此，无法找到匹配的标准化结果。"
